genome_id,umap_x,umap_y
RS_GCF_001947805.1,-17.139423,7.1861324
RS_GCF_001947965.1,-18.410719,4.4390445
RS_GCF_002016745.1,16.602505,-8.088652
RS_GCF_002007665.1,-2.9191144,-4.155587
RS_GCF_002196135.1,-10.020044,13.090953
RS_GCF_002112685.1,-8.16599,5.6396346
RS_GCF_003692905.1,9.562459,20.272251
RS_GCF_003415165.2,-6.6802998,-1.3554525
RS_GCF_002330505.1,-6.37029,12.254211
GB_GCA_013821805.1,3.6592414,-7.0818944
RS_GCF_006365355.1,-0.6112288,-3.2325459
RS_GCF_003118155.1,2.137099,-2.7694714
RS_GCF_003030345.1,-18.341347,4.511481
RS_GCF_003137685.1,-5.3151174,-1.6816775
RS_GCF_003137615.1,-3.0958717,-1.7036614
RS_GCF_004684745.1,5.238376,3.3231378
RS_GCF_003065185.1,1.8822858,8.709054
GB_GCA_003641665.1,5.054498,-20.61012
RS_GCF_003952405.1,5.353183,-3.3995996
RS_GCF_004022625.2,12.317948,-7.0936017
RS_GCF_003205415.1,-1.9213725,5.5271263
RS_GCF_003491185.1,-2.693011,10.01468
RS_GCF_003629545.1,21.59582,-9.289728
RS_GCF_003988535.1,1.6399384,0.22733815
GB_GCA_007127115.1,19.991068,-3.2530239
GB_GCA_007130385.1,-0.63540506,-19.29504
GB_GCA_004019365.1,0.037430145,4.4491215
RS_GCF_004112345.1,-9.824277,17.15512
RS_GCF_004108265.1,-18.257324,5.5779934
RS_GCF_008421235.1,3.965955,-20.875908
GB_GCA_009718885.1,5.020778,-20.626457
GB_GCA_009363295.1,15.498141,-9.980871
RS_GCF_009756175.1,2.3172526,5.683185
GB_GCA_014872075.1,-11.492009,1.2247396
GB_GCA_009993285.1,6.7852936,-1.2966754
RS_GCF_016635015.1,-15.088896,-7.1932793
RS_GCF_014304695.1,3.9653149,-20.870735
RS_GCF_021077945.1,7.90218,22.719913
RS_GCF_011601315.1,-0.17723325,14.028073
RS_GCF_018141405.1,0.26679364,9.200646
GB_GCA_018693395.1,-9.907715,-8.194422
GB_GCA_018657375.1,26.292336,-0.5064325
GB_GCA_014381585.1,-9.413348,-6.637764
RS_GCF_018882145.1,9.581368,20.279411
RS_GCF_020080275.1,-5.890351,-0.36936495
RS_GCF_018219345.1,6.7162423,-7.2826157
RS_GCF_015240855.1,-8.210356,5.536336
GB_GCA_017857505.1,12.476557,9.689374
GB_GCA_017855685.1,12.471576,9.684461
RS_GCF_018458485.1,8.235258,0.86266327
GB_GCA_020028155.1,-8.833143,10.413022
GB_GCA_018830865.1,15.204838,22.143347
RS_GCF_018791885.1,-1.9263468,-2.7610493
RS_GCF_019877925.1,-15.527357,13.38619
GB_GCA_022744835.1,5.678283,-14.059462
GB_GCA_022733615.1,19.661655,14.739587
GB_GCA_022730595.1,5.67999,-14.057309
RS_GCF_024622045.1,16.050016,12.909817
RS_GCF_900407185.1,-3.7052267,14.850403
RS_GCF_902705765.1,5.5517817,3.2684948
GB_GCA_910573955.1,19.403534,8.571155
RS_GCF_000453365.1,15.392578,-3.4957306
RS_GCF_000647715.1,6.75471,8.278748
RS_GCF_000590865.3,8.429815,2.0467021
RS_GCF_002900015.1,3.5463455,-0.43317696
RS_GCF_000877955.1,16.050531,12.953504
RS_GCF_003996575.1,-2.2333071,-2.023738
RS_GCF_003263625.1,13.601898,6.899643
RS_GCF_001522295.1,-2.6854906,3.6855183
RS_GCF_001024655.1,9.675916,15.71545
RS_GCF_001035145.1,1.0906917,-17.913548
RS_GCF_001342195.2,-5.237524,6.120773
RS_GCF_001428585.1,6.143556,10.510469
GB_GCA_001829965.1,16.268734,18.675314
GB_GCA_001787725.1,16.229557,18.705
RS_GCF_001715865.1,-0.86441034,12.738369
GB_GCA_001627705.1,-1.2539947,9.037711
RS_GCF_001861735.1,-11.165811,-14.62204
RS_GCF_001975065.1,-4.791683,5.2542014
RS_GCF_002301895.1,-16.376778,-13.175302
RS_GCF_001846385.1,-18.301874,5.5172086
RS_GCF_001840005.1,-9.827365,17.1526
RS_GCF_003945785.1,8.103576,8.307918
RS_GCF_002108695.1,8.383656,0.27450547
RS_GCF_002014315.1,16.323456,-7.4689956
RS_GCF_002086025.1,-2.9190297,-4.1556077
RS_GCF_002182845.1,16.542147,-8.018403
RS_GCF_002855045.1,-3.8955872,-0.3550571
RS_GCF_002125465.1,-11.697344,-11.254644
RS_GCF_002124455.1,5.4244394,-9.97876
RS_GCF_002122635.1,-11.663597,-11.286522
RS_GCF_002113285.1,-8.166465,5.6400986
RS_GCF_013169485.1,9.619432,10.512136
RS_GCF_003843355.1,-7.6188755,-4.1916003
RS_GCF_002951215.1,7.227531,-11.926765
RS_GCF_002836335.1,-8.996866,9.412432
GB_GCA_003166155.1,16.298645,-1.7458215
RS_GCF_003236195.2,3.6359994,5.139962
RS_GCF_003117165.1,-7.33625,1.2155607
GB_GCA_003560635.1,5.4365926,22.900059
GB_GCA_003556165.1,6.2472105,8.946956
RS_GCF_003027595.1,4.587384,-3.30648
GB_GCA_003223735.1,23.905146,10.861154
RS_GCF_003234605.1,5.816775,6.7894297
RS_GCF_003398635.1,-15.488895,8.701016
RS_GCF_016809295.1,7.611478,6.1881614
RS_GCF_003676265.1,10.7966385,-4.5882535
GB_GCA_007116835.1,0.28690583,19.099113
GB_GCA_007133965.1,-6.277431,15.05908
RS_GCF_004306915.1,19.405094,8.569146
GB_GCA_004295855.1,3.5241117,-0.46603554
RS_GCF_008016525.1,-16.375193,-13.1767
RS_GCF_009019655.1,2.376654,-21.124594
RS_GCF_009891485.1,0.2710988,-8.820044
RS_GCF_022407395.1,-5.357808,6.1554375
GB_GCA_009841385.1,-2.59963,9.9160185
GB_GCA_009843885.1,22.999086,7.7226315
RS_GCF_009676205.1,-15.99031,-7.7731833
RS_GCF_010364985.1,7.4107275,2.1194334
GB_GCA_014802585.1,-5.4095836,24.143078
GB_GCA_014801655.1,13.9090395,7.2109156
GB_GCA_014800365.1,13.9098,7.210325
GB_GCA_018669435.1,22.550138,-3.9873686
GB_GCA_018658485.1,24.514143,-0.46478984
GB_GCA_018661025.1,21.052347,-6.404255
RS_GCF_017160975.1,-8.396705,-0.28123474
RS_GCF_017894385.1,3.5444968,0.05417292
RS_GCF_014489315.1,4.318767,1.9865991
RS_GCF_022575255.1,11.57932,-8.045979
GB_GCA_019312815.1,-2.1702428,8.396879
GB_GCA_017858495.1,10.927421,11.672284
GB_GCA_023667015.1,-1.2932429,-0.9108404
GB_GCA_020161715.1,-3.1922,-7.221584
RS_GCF_022524885.1,3.0857675,0.43564594
GB_GCA_021299895.1,-11.6960945,-1.2499052
RS_GCF_023839785.1,-4.521458,-10.279594
GB_GCA_022757055.1,-16.386293,-13.1672
RS_GCF_022239645.1,-4.85392,7.3794193
RS_GCF_024390945.1,10.366141,-0.31653473
RS_GCF_023291335.1,0.46172488,-0.0062848977
RS_GCF_019704455.1,9.128762,0.36008906
RS_GCF_001083185.1,-2.3916225,2.9845178
RS_GCF_005819685.1,4.2817063,4.6016936
RS_GCF_902705775.1,5.551612,3.2684767
GB_GCA_910573825.1,19.405104,8.568971
RS_GCF_000979185.1,8.090685,-2.5364413
RS_GCF_001295845.1,5.452553,22.874039
RS_GCF_000747295.1,4.07523,5.7232885
GB_GCA_000830255.1,-15.02186,-5.0916967
RS_GCF_001022235.1,15.7417345,-5.183546
RS_GCF_000811245.3,-11.522907,7.94738
RS_GCF_001597035.1,2.8092892,-2.5276906
GB_GCA_000991695.1,-14.620742,-10.466227
GB_GCA_000995205.1,13.09735,-19.491983
GB_GCA_001001305.1,13.09735,-19.491983
RS_GCF_002080785.1,3.0256567,1.9704819
RS_GCF_001534205.1,2.935364,25.742962
GB_GCA_001513185.1,-7.404589,-12.185741
RS_GCF_001976185.1,-1.82043,3.0861936
GB_GCA_001799995.1,-3.5167673,18.891861
GB_GCA_001786125.1,13.4698715,-17.169132
RS_GCF_007636495.1,0.26471233,6.1148195
RS_GCF_002006635.1,3.291371,-1.555513
RS_GCF_001622605.1,11.254621,-5.2573953
RS_GCF_001665455.1,0.13367786,14.208489
RS_GCF_002094725.1,6.862795,1.450203
RS_GCF_001938795.1,13.696088,5.985754
RS_GCF_001848855.1,-9.827317,17.15202
RS_GCF_001843215.1,-18.41278,4.443733
RS_GCF_001870085.1,-6.6134286,6.1788936
RS_GCF_001945315.1,-17.134441,7.176783
RS_GCF_002189255.1,4.507619,6.142649
RS_GCF_002999885.1,11.889187,4.136007
RS_GCF_002156745.1,-5.1141715,-1.2987813
RS_GCF_002204075.1,3.7922223,1.4117286
RS_GCF_002120145.1,2.8923523,-2.5105743
RS_GCF_002855215.1,-5.6398983,-2.2033684
GB_GCA_002790655.1,6.6791387,-1.3695041
RS_GCF_002125985.1,8.698722,-9.466282
RS_GCF_002136495.1,4.6965117,-0.83961594
GB_GCA_003248405.1,1.6435485,-15.455198
GB_GCA_002737725.1,25.832565,-4.007663
GB_GCA_019806665.1,6.729606,-18.238636
GB_GCA_003139755.1,9.554536,20.2704
GB_GCA_003131605.1,17.84736,2.5936646
RS_GCF_002912935.1,-10.062231,-3.689583
RS_GCF_002912745.1,-5.727939,-19.409382
GB_GCA_003046015.1,-7.179128,10.429021
RS_GCF_003137175.1,-1.2705466,-3.1087382
RS_GCF_003311785.1,-1.4501678,3.3444922
RS_GCF_003046985.1,0.30552557,-8.840016
RS_GCF_023508255.1,8.303473,0.75438255
RS_GCF_009737375.1,11.074578,23.774897
RS_GCF_003398745.1,-10.79947,2.1144307
RS_GCF_003571175.1,3.8517027,15.647278
RS_GCF_003588845.1,-14.326599,1.952313
RS_GCF_006861605.1,16.551529,-8.037984
RS_GCF_004306785.1,3.5549452,0.8741806
GB_GCA_004020145.1,-0.7998384,3.497157
RS_GCF_004111165.1,-19.017544,6.0972548
RS_GCF_007000585.1,-6.370031,12.253556
GB_GCA_021154605.1,3.9459486,6.141733
GB_GCA_015061945.1,-16.765993,-2.489934
GB_GCA_005883525.1,23.948578,10.04128
RS_GCF_004831665.1,-5.2373996,16.041605
RS_GCF_008422875.1,10.711727,-16.437954
RS_GCF_008422275.1,5.04291,-20.585413
RS_GCF_009019435.1,5.0651255,-20.616457
RS_GCF_009363515.1,3.108819,1.3939776
RS_GCF_006541215.1,7.35564,16.455353
RS_GCF_008761725.1,1.2949265,-13.061076
GB_GCA_009846115.1,11.019419,9.58112
RS_GCF_008727965.1,13.678614,-8.8499365
GB_GCA_009701625.1,-14.696003,5.31386
GB_GCA_014867185.1,-20.412035,1.095184
GB_GCA_014865045.1,-1.4396408,-15.448898
GB_GCA_009903945.1,6.724465,-1.3208368
RS_GCF_015830525.1,4.159131,3.2985053
RS_GCF_011292625.1,11.6669855,4.281482
RS_GCF_011765805.1,1.5578232,7.7388206
RS_GCF_013047165.1,-20.3583,-4.4359455
GB_GCA_018671845.1,25.822475,-3.9975824
GB_GCA_018694615.1,26.543623,-0.78482246
GB_GCA_018668235.1,9.724259,-4.795606
RS_GCF_013394715.1,-7.4757037,6.95816
RS_GCF_015274415.1,-1.8126869,-6.255478
GB_GCA_020852435.1,10.208642,-5.5560546
GB_GCA_017308175.1,-9.403714,3.1595588
GB_GCA_018260615.1,-2.0452557,-2.5418293
RS_GCF_017845275.1,6.875484,-0.03626137
RS_GCF_017599265.1,0.93024105,-0.6789612
RS_GCF_019335065.1,6.2775645,-8.655735
RS_GCF_024146775.1,8.23061,0.8419345
GB_GCA_019359625.1,-1.7897931,0.98737913
RS_GCF_019037925.1,-12.760013,3.361191
RS_GCF_021295255.1,2.2879333,2.125239
GB_GCA_018824405.1,-5.389468,24.123104
RS_GCF_020092645.1,-1.759344,2.6546202
GB_GCA_022738805.1,-2.7083378,21.775137
GB_GCA_022600435.1,-10.062996,-3.687278
GB_GCA_021201855.1,-11.481188,-1.0989858
RS_GCF_020683865.1,5.440448,4.2883983
GB_GCA_020718625.1,-15.026808,-5.086532
RS_GCF_022394275.1,-12.15334,-8.427936
GB_GCA_021462915.1,5.5496755,3.1937199
GB_GCA_022756105.1,0.8846413,10.759113
RS_GCF_023154515.1,-4.507934,-10.305342
RS_GCF_900407015.1,-3.7056425,14.850612
RS_GCF_900607435.1,-4.1321216,-8.147022
RS_GCF_902705735.1,5.5517817,3.2684948
GB_GCA_002412065.1,3.8482516,6.0720596
GB_GCA_002412065.1,3.8479197,6.0710287
RS_GCF_000740115.1,-4.6794086,2.2843416
GB_GCA_001699035.1,-1.2891219,-3.929144
RS_GCF_001022995.1,18.477503,-14.089078
GB_GCA_001438265.1,-9.184055,-4.8826094
RS_GCF_001238275.1,-4.914475,5.235246
RS_GCF_001541455.1,-6.172284,-0.4908112
GB_GCA_001823945.1,13.467263,-17.190903
GB_GCA_001786045.1,16.788307,15.2499075
RS_GCF_019295765.1,13.116683,8.501063
RS_GCF_001559335.1,5.4094224,3.69054
RS_GCF_002000745.1,-2.8881197,0.9666121
RS_GCF_001907105.1,-8.169218,5.647718
RS_GCF_001855175.1,8.308938,-0.067006156
RS_GCF_002366365.1,-1.5101138,1.686286
RS_GCF_001922695.1,5.374576,-3.9038439
RS_GCF_001989575.1,-0.7462413,3.5535212
RS_GCF_001990335.1,19.489342,18.873121
RS_GCF_003355705.1,-0.10948072,-1.5274395
RS_GCF_002853635.1,14.948249,11.040359
GB_GCA_002781005.1,-17.431684,-4.998514
RS_GCF_002992385.1,6.509281,6.2671223
RS_GCF_002780525.1,4.3396983,5.9269223
GB_GCA_003240765.1,1.1960515,-15.557658
RS_GCF_002447255.1,-18.186636,5.5168247
GB_GCA_003163275.1,22.350542,14.8251295
RS_GCF_018139505.1,-2.6824338,3.6816826
RS_GCF_003077255.1,-19.65367,-6.11818
GB_GCA_003560655.1,-5.6220922,-19.52474
GB_GCA_003558945.1,-0.63145375,-19.298332
RS_GCF_003239155.1,17.414003,-10.679095
RS_GCF_008755215.1,-0.9733451,-2.0415154
RS_GCF_003075975.1,-6.662261,4.880936
RS_GCF_003095915.1,2.5993586,6.7772627
RS_GCF_012641625.1,12.589665,2.8608258
GB_GCA_003385575.1,6.464756,6.7032766
RS_GCF_016809195.1,12.597719,2.8626175
GB_GCA_004294035.1,3.2189815,5.89566
GB_GCA_004555105.1,13.402193,18.4613
RS_GCF_003863675.1,6.2583213,3.8393078
RS_GCF_003863515.1,5.6795893,3.697586
RS_GCF_003970335.1,-14.324828,-2.5943189
GB_GCA_007135385.1,19.96454,-3.2271242
GB_GCA_004021185.1,4.9006925,5.881344
RS_GCF_004111125.1,-15.106809,11.200404
RS_GCF_004112035.1,-9.827871,17.151367
RS_GCF_004105285.1,-18.411947,4.4446855
RS_GCF_004122745.1,-5.616373,7.0176816
RS_GCF_004402625.1,7.807501,-1.9779018
RS_GCF_011368605.1,-2.8308148,15.763837
GB_GCA_004965335.1,5.3625526,-3.436483
GB_GCA_005883175.1,23.905218,10.861453
RS_GCF_009894165.1,5.04291,-20.585413
RS_GCF_009363495.1,3.109691,1.3944153
GB_GCA_009845225.1,22.998356,7.6968536
RS_GCF_009675265.1,-4.3008432,-1.8161249
RS_GCF_011291645.1,11.666491,4.2818694
RS_GCF_011292185.1,0.60152906,-1.0067025
GB_GCA_018672995.1,4.3654194,-16.534822
GB_GCA_018672255.1,24.708237,-7.956383
GB_GCA_018670175.1,24.813828,-8.094353
GB_GCA_018699315.1,22.605923,-3.9394236
GB_GCA_015228685.1,-14.327273,-2.5945685
GB_GCA_014360325.1,2.839433,12.135083
GB_GCA_014382695.1,-2.0702333,-9.951623
RS_GCF_019456775.1,10.325936,7.88521
RS_GCF_016456225.1,-2.034503,4.4925394
GB_GCA_017859635.1,21.013344,-6.3960605
GB_GCA_017859335.1,-7.179133,10.42946
GB_GCA_017306115.1,-9.403608,3.1599476
GB_GCA_017306095.1,-9.411662,3.1445343
GB_GCA_017304755.1,-9.405044,3.157297
GB_GCA_018819545.1,-5.3895698,24.123217
GB_GCA_022734995.1,-1.6997424,21.624203
GB_GCA_022733115.1,19.662176,14.739995
RS_GCF_019929905.1,2.922869,-10.053822
RS_GCF_020806285.1,6.172659,-4.034483
RS_GCF_024813835.1,-4.845412,6.913102
RS_GCF_023716285.1,12.77965,-2.4570959
RS_GCF_001360535.1,-2.5313892,3.436532
RS_GCF_001407775.1,-5.370229,-0.39882514
RS_GCF_001516305.2,-8.715704,-0.07312498
RS_GCF_000878855.1,2.0474772,10.573935
RS_GCF_001522415.1,-2.7327108,3.7331033
RS_GCF_001528765.1,-0.6481966,25.24666
RS_GCF_001532185.1,5.580609,25.13616
RS_GCF_001035525.1,1.0900902,-17.914185
RS_GCF_001702305.1,11.974451,-15.204881
RS_GCF_001022275.1,10.71685,-16.434483
GB_GCA_001581745.1,-7.0617776,4.713369
RS_GCF_002918835.1,5.5430217,-10.128672
GB_GCA_001768555.1,16.785227,15.252032
GB_GCA_001771775.1,22.104445,-0.79474545
GB_GCA_001816475.1,19.911402,2.3599098
GB_GCA_001801755.1,16.32768,18.572554
RS_GCF_001932915.1,-5.6972866,4.7775207
RS_GCF_001631485.1,18.40423,-14.014454
RS_GCF_001862065.1,-11.253821,-14.477579
RS_GCF_001664595.1,16.54316,-8.027037
GB_GCA_002070735.1,5.098219,-7.9245367
RS_GCF_001668875.1,16.543432,-8.026892
GB_GCA_001899865.1,0.14926253,14.2270565
RS_GCF_002302795.1,-6.370203,12.254524
RS_GCF_001909205.1,0.74181163,-8.560468
GB_GCA_003021205.1,9.293127,4.357094
RS_GCF_002150155.1,-1.895917,-11.349983
RS_GCF_002012425.1,-3.80822,2.127198
RS_GCF_017426885.1,-3.1793573,-0.15390888
RS_GCF_002984845.1,11.920637,-15.23633
RS_GCF_002991245.1,15.742262,-5.1832376
RS_GCF_002270065.1,2.4787138,-6.4435205
RS_GCF_002247645.1,-1.6271102,3.8706067
RS_GCF_002317005.1,-2.130285,9.373605
RS_GCF_002807975.1,9.592048,-3.213981
RS_GCF_003843535.1,-1.6050799,1.6551462
RS_GCF_002723685.1,15.441499,-3.5465631
RS_GCF_004366675.1,0.7059837,-8.791284
RS_GCF_002798475.1,-8.157267,-1.8543108
RS_GCF_002836195.1,12.365954,16.495775
GB_GCA_003154505.1,-3.2521029,11.393205
GB_GCA_003559735.1,12.418442,16.482649
RS_GCF_003239655.1,17.41051,-10.67915
RS_GCF_009737475.1,4.16298,3.2969172
GB_GCA_003650125.1,4.2183022,-11.402958
RS_GCF_024355235.1,-2.6162941,9.935825
RS_GCF_003369755.1,-3.8586981,-4.4205337
RS_GCF_003595955.1,-5.847759,-7.0931325
RS_GCF_003591725.1,3.851147,15.647869
GB_GCA_003626815.1,3.8364575,5.97892
GB_GCA_004556375.1,-19.570059,-2.4105372
RS_GCF_003949115.2,15.440752,-3.545149
RS_GCF_004798355.1,3.989287,5.562333
RS_GCF_003863585.1,6.2623253,3.8794131
RS_GCF_006130755.1,8.530314,0.3733926
GB_GCA_004021205.1,4.964696,5.8354673
RS_GCF_004104695.1,-18.301874,5.5172086
GB_GCA_004962495.1,-0.93885034,3.0395863
GB_GCA_009837505.1,23.03984,7.676066
RS_GCF_009695815.1,-13.003244,-3.6293328
RS_GCF_008386335.1,4.007913,-1.5392493
RS_GCF_009036045.1,-8.112426,5.6458216
RS_GCF_016634585.1,-12.768289,3.3523643
RS_GCF_022576475.1,3.9070094,-2.2858946
RS_GCF_018619235.1,2.3753119,-3.6595974
GB_GCA_013361845.1,-1.7973797,0.5897435
GB_GCA_018644605.1,26.479048,-0.70909226
GB_GCA_018646965.1,26.204699,2.3151371
GB_GCA_018696355.1,25.840555,-4.0100718
GB_GCA_018656505.1,21.028723,-6.371744
GB_GCA_018653345.1,24.765385,-8.029785
GB_GCA_018661705.1,24.814226,-8.0668125
RS_GCF_016126195.1,6.8880167,3.0219536
RS_GCF_015644025.1,17.416134,-10.678053
RS_GCF_015273865.1,-5.135173,-1.2608627
GB_GCA_014384285.1,-9.935858,13.1996
RS_GCF_016601845.1,3.865689,6.080616
RS_GCF_021023015.1,-0.44384754,0.89256966
RS_GCF_017291305.1,-3.1374848,-1.696684
RS_GCF_018499235.1,-3.7071931,14.846632
GB_GCA_018900015.1,-5.7280374,-19.40984
GB_GCA_018828465.1,15.3368635,7.2230506
RS_GCF_020092425.1,8.20559,-16.390757
RS_GCF_019772085.1,-11.702716,5.361412
RS_GCF_019537315.1,7.380116,2.1728184
GB_GCA_022709165.1,13.115299,8.498083
RS_GCF_023153155.1,-4.497126,-10.3163185
RS_GCF_022239685.1,-4.853803,7.3797617
RS_GCF_024703585.1,-15.570545,-7.589045
RS_GCF_023709865.1,-4.359702,-1.8803052
RS_GCF_001367435.1,-2.5526342,3.1498597
RS_GCF_003996485.1,13.107503,-19.46464
RS_GCF_003443975.1,4.7187676,1.6390858
RS_GCF_000878195.1,-4.649301,-1.5852336
GB_GCA_000992485.1,13.477227,-17.16384
GB_GCA_000994025.1,-3.5040195,18.906437
GB_GCA_000996985.1,-3.5040195,18.906437
GB_GCA_001000795.1,16.32768,18.572554
RS_GCF_001276545.1,-10.6297865,-5.3000975
RS_GCF_001296485.1,-7.82791,-7.620558
RS_GCF_003444685.1,-2.1019182,0.9279181
RS_GCF_001422765.1,-5.318342,12.844543
RS_GCF_002221835.1,-16.372953,-13.178823
GB_GCA_001780075.1,-15.386703,3.378588
GB_GCA_001791225.1,-3.5172398,18.89137
GB_GCA_001786625.1,16.33772,18.607338
RS_GCF_019296425.1,-12.057073,-5.639535
RS_GCF_001617835.1,0.026644873,-3.976013
RS_GCF_001631425.1,18.47307,-14.083981
RS_GCF_002026455.1,3.3878074,-9.031624
RS_GCF_002260425.1,16.812778,9.975095
RS_GCF_001845415.1,-19.017544,6.0972548
RS_GCF_001943025.1,-19.025263,6.1105633
RS_GCF_002076235.1,-2.123603,9.354787
RS_GCF_002120075.1,17.125519,5.5531054
RS_GCF_002001385.1,19.488926,18.872648
RS_GCF_002851525.1,1.9669106,5.3358636
RS_GCF_002099165.1,-5.6519046,7.1373343
RS_GCF_002122875.1,-11.698951,-11.253777
GB_GCA_002842665.1,-2.0449646,-2.5428092
GB_GCA_003248915.1,1.9822428,-15.391925
RS_GCF_003841985.1,-3.8488176,2.1183035
GB_GCA_003161315.1,12.493302,12.755528
GB_GCA_003132505.1,14.583108,9.614803
GB_GCA_003156935.1,12.494214,12.75371
GB_GCA_003152415.1,17.857794,2.5833142
RS_GCF_002860505.1,4.1515636,5.2774997
RS_GCF_004120135.1,-2.2267067,-2.1128497
RS_GCF_006365555.1,8.356919,-3.6335077
GB_GCA_003225115.1,23.995415,9.97088
RS_GCF_009736065.1,-3.8249602,-4.4065304
RS_GCF_003629955.1,-3.192334,5.553904
RS_GCF_004181775.1,-4.4728947,5.92214
GB_GCA_003347035.1,9.639715,-0.6788884
RS_GCF_006382885.1,-1.2352749,-3.1441815
RS_GCF_016809275.1,2.3654046,-8.568458
RS_GCF_014838785.1,8.207278,9.86582
RS_GCF_004296725.1,4.5719013,0.12417401
GB_GCA_006226715.1,-2.097184,-9.974748
RS_GCF_004193695.1,-13.937156,16.102873
RS_GCF_004298195.1,-7.182509,10.4260025
GB_GCA_004961645.1,15.423337,-3.5285182
GB_GCA_005882235.1,24.007347,9.95715
RS_GCF_008422685.1,2.3855197,-21.118168
RS_GCF_009020455.1,4.130849,-19.894836
GB_GCA_009875815.1,5.0231028,-20.599072
RS_GCF_009893895.1,5.0781283,-20.608139
RS_GCF_009678295.1,4.064213,-19.934366
RS_GCF_009717665.1,4.092235,-19.878717
RS_GCF_009363775.1,3.10938,1.3942747
GB_GCA_009841115.1,-2.599855,9.916126
GB_GCA_009841985.1,11.022212,9.581726
RS_GCF_008830715.1,-2.8669798,15.796667
GB_GCA_013331435.1,-0.4026726,0.7643632
RS_GCF_009887995.1,3.675584,1.4362723
RS_GCF_010364805.1,2.7634685,10.112892
RS_GCF_013185245.1,8.129639,8.274545
RS_GCF_012926855.1,-1.3319732,-3.9546084
GB_GCA_018657895.1,24.87683,-8.016663
GB_GCA_018702655.1,-7.179128,10.429021
GB_GCA_018666475.1,24.530115,-0.46138996
GB_GCA_018703235.1,25.821815,-4.006756
RS_GCF_013623975.1,-1.1401668,3.0748415
RS_GCF_014637805.1,-0.020950628,-3.9285023
RS_GCF_016602595.1,-3.2009916,17.077938
GB_GCA_017852395.1,10.937715,11.768128
GB_GCA_017592775.1,-16.037588,0.30618593
GB_GCA_023666365.1,3.2350914,2.1052446
RS_GCF_019211825.1,6.277885,-8.655872
GB_GCA_022732095.1,-2.7086885,21.775595
RS_GCF_020012125.1,10.321718,8.171159
RS_GCF_024214095.1,8.5393305,0.38699105
RS_GCF_024622865.1,16.050035,12.90966
RS_GCF_024547565.1,12.125765,0.91051644
RS_GCF_024496735.1,12.127856,0.90844995
RS_GCF_002356195.1,9.580112,-0.011604703
RS_GCF_017312645.1,-4.0054183,-2.0398283
RS_GCF_900406905.1,-3.7059178,14.850941
RS_GCF_001567725.1,6.680178,0.11691057
RS_GCF_001865595.1,-20.3583,-4.4359627
RS_GCF_000978375.1,-1.6765144,-5.276647
GB_GCA_001724655.1,0.13812593,14.214382
RS_GCF_002776695.1,10.996842,23.864214
RS_GCF_001296685.1,3.7781446,-3.1194658
RS_GCF_002267215.1,-1.1352205,1.7332929
RS_GCF_001721005.1,-2.6345255,-8.078884
RS_GCF_001411685.1,-8.223855,21.62592
RS_GCF_001424595.1,-5.320463,12.847411
GB_GCA_001790075.1,7.90107,22.719057
GB_GCA_001788805.1,13.09735,-19.491983
GB_GCA_001771495.1,2.3951678,-9.547228
RS_GCF_018109145.1,-4.5272403,-5.3868346
RS_GCF_002304075.1,17.460472,-5.199908
RS_GCF_001944685.1,-18.416058,4.44126
RS_GCF_002129025.1,-18.197544,5.60722
RS_GCF_002016815.1,16.543432,-8.026892
RS_GCF_003546385.1,-3.8123515,0.56420594
RS_GCF_002126335.1,8.732283,-9.451411
RS_GCF_002096015.1,9.995234,0.5182952
RS_GCF_002135875.1,3.9478776,-3.930325
RS_GCF_003951845.1,5.5436983,-10.129283
RS_GCF_003057595.1,5.283461,3.8237917
RS_GCF_002768105.1,2.2801757,2.1396282
RS_GCF_003549905.1,3.949082,-3.9363182
GB_GCA_003559115.1,19.96454,-3.2271242
RS_GCF_003187105.1,14.734638,-0.4530598
RS_GCF_004291485.1,-8.123954,-5.636705
GB_GCA_003223225.1,24.007353,9.956384
RS_GCF_003072345.1,-1.201861,13.196758
RS_GCF_008754355.1,0.3070171,-2.8027372
RS_GCF_003076075.1,-6.6631455,4.881285
RS_GCF_003952425.1,5.3537345,-3.4457676
RS_GCF_006874605.1,3.3808885,-7.305332
RS_GCF_003396905.1,-11.279613,19.06925
RS_GCF_003399345.1,-18.105007,9.280051
RS_GCF_007813675.1,-8.228031,21.630766
RS_GCF_003726935.1,9.994429,0.5282202
RS_GCF_003863495.1,2.5849414,2.604408
RS_GCF_016805635.1,-6.8813424,-7.254689
GB_GCA_004021745.1,17.866096,12.929067
RS_GCF_012272405.1,-18.060604,9.505353
RS_GCF_009735115.1,-6.536021,-11.428643
GB_GCA_004964915.1,5.353183,-3.3995996
GB_GCA_005880875.1,23.902637,10.860661
RS_GCF_018108905.1,-4.523151,-5.4066815
RS_GCF_009019785.1,3.967923,-20.87098
RS_GCF_009102805.1,2.3956068,-21.12185
RS_GCF_009889495.1,3.9893327,-20.841732
RS_GCF_013419545.1,-1.073108,-2.7531116
GB_GCA_014866295.1,6.348108,-15.855936
RS_GCF_019248905.1,-3.7051048,14.849701
RS_GCF_011952225.1,10.924623,11.436612
GB_GCA_018648045.1,-9.318465,-5.6055894
GB_GCA_018695815.1,25.83872,-4.0115767
GB_GCA_018660645.1,24.875643,-8.017482
GB_GCA_015232765.1,7.7297554,0.50839436
