orgId	locusId	sysName	geneName	desc	setATCH203 LB	setATCH204 LB	setATCH206 LB	setATCH207 LB	setATCH208 PDB	setATCH209 PDB	setATCH210 PDB	setATCH211 PDB	setATCH212 PDB	setATCH213 PDB	setATCH214 M9+glycerol	setATCH215 M9+glycerol	setATCH216 M9+glycerol	setATCH217 M9+glycerol	setATCH218 M9+glycerol	setATCH219 M9+glycerol	setATCH220 Atlantic	setATCH221 Atlantic	setATCH222 Atlantic	setATCH223 Atlantic	setATCH224 Atlantic	setATCH225 Atlantic	setATCH226 Norland	setATCH227 Norland	setATCH228 Norland	setATCH229 Norland	setATCH230 Norland	setATCH231 Norland	setATCH233 Upstate	setATCH234 Upstate	setATCH235 Upstate	setATCH236 Upstate	setATCH237 Upstate
Ddia6719	HGI48_RS16035	HGI48_RS16035		ATP-dependent helicase HrpB	1.559	-0.485	0.073	-0.483	-0.241	1.405	0.820	-0.358	1.159	0.021	0.128	0.977	-1.308	-0.297	0.270	-1.247	1.609	0.524	2.036	-0.204	-0.887	-0.127	0.253	-0.548	2.154	-1.149	-0.131	0.129	-0.715	-0.822	0.541	0.815	1.401
Ddia6719	HGI48_RS16040	HGI48_RS16040		RNA 2',3'-cyclic phosphodiesterase	0.171	-0.604	0.805	-0.670	0.665	-0.314	-0.847	0.697	-1.248	1.058	-0.401	1.212	0.005	-0.286	-1.213	0.541	-2.556	1.390	-0.978	0.203	0.367	-0.462	-0.292	0.028	0.174	-0.430	-0.319	-0.526	0.199	-0.146	0.708	-0.422	-0.475
Ddia6719	HGI48_RS16045	HGI48_RS16045		DNA/RNA nuclease SfsA	0.119	0.007	-0.615	-0.998	0.393	0.750	-0.871	0.602	0.177	-0.376	0.111	-1.416	-0.492	-1.557	-0.841	-0.597	-0.552	-0.945	-0.003	-0.196	0.225	1.018	-1.992	0.144	-1.566	-2.087	0.212	-1.097	-0.456	-1.010	-0.991	0.059	-1.628
Ddia6719	HGI48_RS16050	HGI48_RS16050		RNA polymerase-binding protein DksA	-1.691	-1.986	-1.769	-0.373	-0.015	2.119	0.961	1.056	0.843	1.530	-1.657	-0.234	-1.162	0.689	-0.731	-0.378	-1.359	-1.220	-1.064	-1.012	-0.936	-1.811	-1.857	-2.093	-1.328	-1.737	-1.953	-2.108	-1.676	-0.504	-1.746	-1.574	-1.418
Ddia6719	HGI48_RS16055	HGI48_RS16055		tRNA glutamyl-Q(34) synthetase GluQRS	0.179	0.553	-1.228	-0.143	0.317	0.266	-0.346	0.656	-0.239	0.046	-0.487	-0.621	-1.443	-0.438	-0.588	0.229	-2.938	0.151	-1.140	-0.055	1.002	-0.179	-0.260	0.310	0.926	0.633	-0.552	0.854	-0.104	-1.313	-1.085	-0.743	0.807
Ddia6719	HGI48_RS16060	HGI48_RS16060		polynucleotide adenylyltransferase PcnB	-1.608	-1.238	-0.775	-0.419	-3.275	-2.084	-2.973	-0.663	-2.605	-3.813	3.525	4.778	4.665	4.565	2.999	4.208	-1.340	-1.626	-1.875	-1.336	-1.231	0.793	-1.319	-1.017	0.255	-0.280	-2.802	-2.005	-2.217	-1.053	-2.933	-0.070	-0.643
Ddia6719	HGI48_RS16070	HGI48_RS16070		3-methyl-2-oxobutanoate hydroxymethyltransferase	1.201	-1.605	-0.077	-0.940	0.916	2.229	-0.013	2.276	0.529	1.478	-0.354	-2.576	-7.232	-1.721	-4.786	-1.584	-0.367	-0.618	1.525	-1.395	-0.165	-0.218	0.472	-0.342	-0.666	0.490	-0.388	-0.315	-1.470	-0.117	-1.340	-1.360	-0.269
Ddia6719	HGI48_RS16075	HGI48_RS16075		pantoate--beta-alanine ligase	0.116	0.077	0.552	1.166	1.145	2.409	1.839	3.457	1.592	0.554	-0.900	-0.532	-3.615	0.115	-1.712	-0.300	-0.420	0.850	1.899	1.205	0.069	-1.573	0.295	1.654	-0.293	0.168	0.395	-0.820	-0.156	0.255	-2.325	-0.231	1.349
Ddia6719	HGI48_RS16080	HGI48_RS16080		aspartate 1-decarboxylase	-0.408	-0.004	-1.517	-0.530	0.795	0.671	0.557	0.269	-0.149	0.953	-1.268	-3.045	-6.080	-2.335	-4.664	-3.611	0.017	-1.549	0.024	1.627	-0.403	-2.495	-0.517	-0.208	-0.708	-1.285	-1.416	-1.392	-0.138	-0.243	-0.920	-0.598	-2.749
Ddia6719	HGI48_RS16085	HGI48_RS16085		ABC transporter permease	-2.392	-0.673	1.035	-0.735	1.943	0.146	-0.388	0.909	-0.413	1.920	0.708	-1.194	-0.107	-1.056	-0.024	-1.904	-0.813	0.722	0.045	-0.616	-0.915	-0.639	1.112	0.131	-1.820	-1.628	0.382	-0.322	-0.345	-1.647	-0.456	0.300	-0.366
Ddia6719	HGI48_RS16090	HGI48_RS16090		ABC transporter ATP-binding protein	1.514	-0.589	-1.686	1.791	1.498	-0.700	1.805	1.251	1.846	0.377	-1.054	1.116	-0.606	-1.878	0.475	-0.516	-1.024	-0.153	-1.674	-0.415	-0.244	-0.447	0.518	0.252	-0.994	-1.217	-0.137	-0.301	1.025	0.896	-0.123	3.061	2.145
Ddia6719	HGI48_RS16100	HGI48_RS16100		hypoxanthine phosphoribosyltransferase	0.769	-0.305	-3.415	-1.806	-1.937	-1.513	-0.842	0.414	-0.908	-0.462	-1.862	-2.232	-0.816	-2.194	-0.561	-0.600	-2.038	-2.712	-2.818	-1.041	-0.862	0.586	-0.753	-1.119	-2.052	0.517	-0.388	-0.043	-2.298	-3.056	-2.747	-1.578	-2.174
Ddia6719	HGI48_RS16105	HGI48_RS16105		GNAT family N-acetyltransferase	0.221	0.929	0.653	1.125	-0.339	1.490	-0.970	-1.494	-0.320	-1.521	-1.001	0.387	-0.884	-0.167	-0.907	1.506	0.599	-1.218	-0.209	0.074	0.985	-0.167	0.853	-1.294	0.841	0.092	-1.063	-0.452	0.561	1.224	0.162	0.509	1.411
Ddia6719	HGI48_RS16110	HGI48_RS16110		hypothetical protein	0.199	-1.143	0.131	-0.386	1.220	0.605	0.243	-1.883	1.201	-0.215	1.961	1.044	-0.246	-0.397	-0.879	0.575	0.079	-0.184	0.904	1.197	-1.081	-0.024	0.881	-0.477	0.711	0.091	1.347	-0.141	1.494	-0.061	2.032	-1.040	0.159
Ddia6719	HGI48_RS16115	HGI48_RS16115		ABC transporter ATP-binding protein	-0.519	0.746	-0.556	-0.905	-0.828	-0.959	-1.259	-2.092	0.049	-1.770	-1.358	0.382	0.698	-0.634	1.632	0.330	-0.625	0.876	-0.474	-0.837	1.914	-0.197	-0.427	0.182	-2.399	0.496	-0.053	0.159	-0.906	-0.367	-0.302	-0.648	-0.359
Ddia6719	HGI48_RS16120	HGI48_RS16120		iron ABC transporter permease	-0.549	0.139	-1.163	-0.840	-1.127	-1.307	-0.321	-1.197	1.989	0.261	-0.970	-0.014	0.597	-2.535	0.244	-1.659	-0.185	-1.295	1.474	-1.006	1.627	-0.727	-1.652	-1.961	-1.182	0.022	-1.978	-0.574	-0.935	-0.470	1.206	0.567	-0.015
Ddia6719	HGI48_RS16125	HGI48_RS16125		YacC family pilotin-like protein	0.111	-0.741	-0.998	-1.967	-0.246	-0.255	-0.626	-1.610	1.401	0.105	-0.314	1.452	-0.853	0.585	1.386	-0.583	-0.560	0.668	-0.565	1.196	1.053	0.089	-0.816	-1.454	1.648	2.426	-1.781	0.830	-1.132	-0.088	1.087	-0.580	0.058
Ddia6719	HGI48_RS16130	HGI48_RS16130		polyamine aminopropyltransferase	-0.515	0.201	0.004	0.050	3.799	3.500	4.226	3.383	3.143	3.633	0.448	0.550	1.745	-0.192	0.453	0.024	0.529	0.577	-2.435	0.067	1.324	1.492	0.457	0.954	0.903	1.166	0.642	-0.559	1.108	-0.542	-0.780	-0.675	1.244
Ddia6719	HGI48_RS16135	HGI48_RS16135		adenosylmethionine decarboxylase	-0.082	-0.409	-0.250	-0.143	3.221	2.866	2.751	3.928	3.599	3.879	1.829	1.584	1.624	-0.371	1.767	1.533	1.787	-0.223	-0.164	-1.559	0.347	0.230	0.720	0.676	0.659	1.410	0.740	1.150	0.083	0.399	-1.013	-0.327	1.642
Ddia6719	HGI48_RS16140	HGI48_RS16140		glutaredoxin-like protein NrdH	0.927	0.251	1.010	-0.287	0.761	1.107	0.121	0.228	1.602	0.020	0.376	0.935	-0.191	-0.293	0.459	-0.006	1.286	-0.100	-0.019	0.898	-0.090	-0.032	-0.090	-1.079	1.038	-0.291	1.391	-1.660	0.751	-0.468	0.694	-0.115	2.262
Ddia6719	HGI48_RS16145	HGI48_RS16145		class Ib ribonucleoside-diphosphate reductase assembly flavoprotein NrdI	0.533	-0.949	1.631	0.672	1.019	1.419	1.081	-1.156	-0.479	2.028	-0.262	-1.094	0.132	0.349	-0.119	1.830	1.676	-0.003	-0.214	0.575	0.711	0.032	-0.049	0.955	-2.084	0.636	-0.378	0.526	-0.643	0.937	1.117	-0.087	0.110
Ddia6719	HGI48_RS16150	HGI48_RS16150		class 1b ribonucleoside-diphosphate reductase subunit alpha	0.979	-0.761	-0.267	1.167	0.796	0.243	1.305	0.697	0.398	0.443	-0.170	0.889	0.411	2.073	-0.820	1.700	0.639	0.307	1.294	-1.383	0.814	0.796	-1.545	0.193	-0.319	-0.401	0.907	0.297	1.567	1.103	-1.275	0.378	0.261
Ddia6719	HGI48_RS16155	HGI48_RS16155		class 1b ribonucleoside-diphosphate reductase subunit beta	0.003	0.066	0.458	0.030	-1.412	0.737	0.243	-1.193	0.196	0.737	2.164	-0.355	0.199	0.763	-1.152	0.087	0.512	0.152	-0.319	-0.235	0.195	-0.180	-0.391	0.754	0.002	-0.654	-1.131	-0.995	-0.066	-1.206	0.143	0.990	-0.332
Ddia6719	HGI48_RS16170	HGI48_RS16170		ribonuclease HI	-1.376	-1.708	-1.815	0.087	0.807	0.719	0.405	2.339	-0.001	1.360	2.725	-0.478	-1.842	-0.604	0.743	-0.321	0.764	-1.972	-1.578	-1.433	-0.505	-1.987	0.692	-1.017	-0.356	-0.957	-2.049	-0.675	0.296	-1.214	-2.287	-1.424	-0.960
Ddia6719	HGI48_RS16175	HGI48_RS16175		methyltransferase domain-containing protein	-1.772	-0.296	-0.990	0.159	-1.883	-3.043	-4.780	-3.019	-4.755	-3.964	0.436	-0.356	-0.920	-1.096	-0.253	-0.599	-0.475	-0.358	-1.052	0.368	1.427	-1.476	-1.824	-1.273	-1.345	-0.223	-0.513	-0.549	-1.021	0.343	-1.991	-0.252	-1.728
Ddia6719	HGI48_RS16180	HGI48_RS16180		hydroxyacylglutathione hydrolase	-0.154	-0.714	-0.821	-0.298	-0.659	-1.396	-0.770	-1.517	-0.720	-1.223	0.269	-0.029	0.725	-1.477	-0.842	-1.335	1.966	0.191	-1.118	-0.823	0.268	1.290	-0.276	0.510	-0.146	1.131	-0.153	-0.858	-0.953	1.251	0.749	-0.336	0.667
Ddia6719	HGI48_RS16185	HGI48_RS16185		murein transglycosylase D	-1.177	-0.860	-1.216	0.251	3.649	3.488	-0.018	0.444	3.106	1.893	4.744	6.652	6.631	3.752	2.511	3.201	-0.112	-2.842	-2.382	-2.795	-2.079	-3.040	-1.849	-1.188	-1.499	-3.585	-2.211	-3.394	-3.549	-3.154	-2.514	-3.728	-3.855
Ddia6719	HGI48_RS16190	HGI48_RS16190		endonuclease/exonuclease/phosphatase family protein	0.136	-1.370	0.867	0.408	-2.754	-2.068	-3.770	-2.080	-4.077	-3.550	4.217	3.099	1.892	3.728	3.936	2.603	2.318	2.283	1.402	0.326	0.856	0.510	0.714	1.617	1.321	1.516	2.672	-0.289	2.163	0.685	2.245	-0.625	0.051
Ddia6719	HGI48_RS16205	HGI48_RS16205		23S ribosomal RNA	-1.620	-1.524	-0.809	0.180	-0.894	0.216	0.004	-1.073	-1.005	2.339	-1.693	-0.792	-1.224	-1.546	0.405	-1.832	0.840	-1.914	1.025	-0.834	2.334	1.107	0.463	-0.284	1.746	1.198	0.350	0.585	0.296	-0.195	-0.018	-0.160	0.563
Ddia6719	HGI48_RS16225	HGI48_RS16225		ATP-dependent chaperone ClpB	-0.799	-0.527	-0.236	1.000	-0.160	-0.281	-0.483	-0.662	0.398	0.551	-0.804	1.237	-0.124	0.734	1.195	1.118	-0.825	-1.218	0.336	0.033	0.767	0.560	1.174	0.597	0.203	1.433	0.807	0.233	-0.710	1.116	0.443	0.557	1.589
Ddia6719	HGI48_RS16230	HGI48_RS16230		polyphenol oxidase	-0.285	0.801	0.225	-0.074	-3.300	-1.999	-4.407	-2.825	-3.580	-2.812	0.367	-1.938	-0.049	-0.497	1.134	0.383	0.173	-0.243	-0.429	-1.670	-0.032	-0.803	-0.532	0.219	-0.293	-1.012	-2.057	-0.645	0.852	-1.088	-0.529	-1.053	-0.695
Ddia6719	HGI48_RS16235	HGI48_RS16235		23S rRNA pseudouridine(1911/1915/1917) synthase RluD	-0.277	-2.875	0.018	0.413	4.541	4.217	4.950	4.362	3.376	4.829	1.714	1.748	2.818	3.548	2.045	2.697	-1.864	-1.611	-0.050	-1.542	-0.746	-1.032	-2.401	-2.475	-0.035	-1.566	-0.761	-0.740	-2.598	-1.131	-1.433	-1.471	-2.407
Ddia6719	HGI48_RS16245	HGI48_RS16245		ribosome-associated translation inhibitor RaiA	-1.256	-0.964	-1.518	0.394	-0.567	-0.775	-1.655	-0.348	-1.242	-0.491	-0.700	-0.936	-1.700	-0.380	-1.077	1.124	-0.862	-0.722	-0.095	-0.908	-0.085	-0.025	0.856	0.004	-0.962	-1.984	0.482	0.008	-1.089	-0.614	-0.398	-0.759	-0.249
Ddia6719	HGI48_RS16250	HGI48_RS16250		bifunctional chorismate mutase/prephenate dehydratase	-0.116	-1.277	-1.522	-0.790	0.801	-0.467	0.162	-1.077	-1.206	-0.836	-4.429	-3.401	-5.476	-3.539	-5.285	-4.022	-2.029	-0.563	-5.343	-2.593	-3.554	-3.914	-2.786	-2.002	-0.603	-3.454	-1.535	-1.463	-1.987	-1.727	-1.190	-1.438	0.871
Ddia6719	HGI48_RS16265	HGI48_RS16265		class I SAM-dependent methyltransferase	-1.193	-0.279	0.549	-0.139	-0.137	-0.682	0.292	-1.347	-0.827	-1.112	0.360	-0.143	-0.396	-0.620	1.463	0.428	0.289	1.107	0.161	1.256	1.398	-1.995	0.061	0.678	0.506	-1.030	-0.747	-0.524	-0.742	-1.240	-0.303	0.470	0.484
Ddia6719	HGI48_RS16295	HGI48_RS16295		inner membrane protein YpjD	-0.061	0.996	0.643	-0.090	0.357	2.398	-0.084	1.881	1.338	0.179	-5.649	-5.212	0.738	-6.149	-7.274	-6.217	0.057	-1.298	-0.795	-0.925	-1.387	-3.126	-2.056	-0.720	-1.662	-1.578	-1.117	-1.378	-3.050	-1.383	-2.312	-4.334	-1.886
Ddia6719	HGI48_RS16300	HGI48_RS16300		S-ribosylhomocysteine lyase	-0.878	-0.157	2.131	2.955	2.018	1.344	2.578	2.243	2.575	0.499	1.741	0.911	-0.638	-0.525	1.271	-1.026	0.773	0.004	0.618	-1.154	4.094	1.110	0.706	1.015	1.469	2.177	0.180	1.593	1.533	-0.846	1.243	0.088	0.829
Ddia6719	HGI48_RS16305	HGI48_RS16305		glutamate--cysteine ligase	-2.263	-2.813	-3.781	-1.637	-1.589	-0.201	-0.210	-2.486	0.860	-0.240	-2.465	-1.707	-2.056	-2.116	-2.131	-0.360	0.584	-1.948	-2.276	-0.112	-1.377	0.029	-2.827	-0.703	-2.368	-1.959	-1.232	-0.758	-1.533	-1.892	-1.281	-0.687	-0.840
Ddia6719	HGI48_RS16310	HGI48_RS16310		DedA family protein	0.055	-0.637	0.488	0.163	-0.816	0.650	-0.728	-0.105	1.084	0.145	0.462	-0.892	0.587	0.392	0.345	0.010	-0.235	-0.486	-0.072	0.236	0.428	-0.835	-0.519	1.455	-0.030	-0.176	-0.595	-1.015	1.333	0.185	-0.542	0.377	-1.068
Ddia6719	HGI48_RS16315	HGI48_RS16315		fructose-1-phosphate/6-phosphogluconate phosphatase	1.827	2.630	0.244	-0.080	1.734	0.711	-0.209	1.765	0.123	0.453	1.161	2.782	1.805	0.563	1.236	-0.057	2.355	1.728	-0.153	1.672	1.753	1.159	1.143	-0.816	0.278	-0.015	0.210	-0.074	0.062	-0.490	0.467	1.621	0.210
Ddia6719	HGI48_RS16320	HGI48_RS16320		tRNA-Arg	0.012	-1.350	-0.420	-1.350	-0.804	-0.658	-1.448	-1.588	-0.822	-0.420	-0.848	-0.493	-0.909	-0.347	1.233	0.158	-0.662	-0.429	-1.566	-0.248	0.120	-0.435	-1.130	-0.642	-0.080	0.999	-0.077	-1.048	0.172	-0.725	-0.084	-0.508	-0.675
Ddia6719	HGI48_RS16350	HGI48_RS16350		recombination regulator RecX	0.022	1.396	0.493	-0.447	1.442	1.166	-0.346	0.248	1.057	1.181	-0.673	1.879	1.170	1.041	-1.202	1.551	0.844	0.879	0.323	1.915	1.119	0.554	-0.287	0.428	0.037	0.171	0.323	-1.543	-0.402	0.791	1.331	-0.546	-0.127
Ddia6719	HGI48_RS16355	HGI48_RS16355		recombinase RecA	-2.886	-1.754	-3.331	-0.830	-2.257	-2.528	-1.713	-2.625	-2.203	-1.536	-3.460	-2.848	-1.765	-0.946	-1.417	-1.325	-2.992	-0.479	-2.553	-2.058	-1.634	-1.626	-2.013	-2.598	-3.030	-2.477	-2.982	-2.547	-2.737	-2.537	-1.076	-1.126	-2.571
Ddia6719	HGI48_RS16360	HGI48_RS16360		nicotinamide-nucleotide amidase	-1.151	-0.749	-0.336	-1.727	-2.787	-1.595	-1.398	-1.497	-3.958	-1.885	-0.846	-1.294	-2.675	-2.058	-2.578	-1.615	-0.455	-1.448	-1.438	-0.008	-0.927	-1.673	-0.956	-0.203	-0.133	0.314	-0.768	-2.135	-0.076	-0.537	-1.984	-1.256	-1.407
Ddia6719	HGI48_RS16365	HGI48_RS16365		SRPBCC family protein	0.792	1.822	2.359	0.715	0.029	-0.069	1.787	0.088	1.879	1.573	1.677	0.753	2.918	1.459	1.982	2.787	1.658	-0.387	-1.333	0.325	-0.683	-1.342	0.903	0.229	0.355	-0.459	1.323	0.186	-0.386	0.260	1.271	0.565	0.624
Ddia6719	HGI48_RS16370	HGI48_RS16370		cytochrome b561	0.262	-1.261	0.019	1.759	1.007	-0.614	0.864	0.536	-0.335	1.776	-0.127	0.485	0.140	-0.948	1.138	0.841	1.894	-0.069	-0.570	1.686	1.029	-0.054	1.653	1.487	0.260	1.251	-0.017	-0.281	-1.135	0.615	-0.923	0.210	2.623
Ddia6719	HGI48_RS16375	HGI48_RS16375		hypothetical protein	1.177	1.558	-1.404	-0.641	-0.250	-0.138	-2.188	0.294	1.008	-0.144	0.271	-1.483	-0.204	0.992	1.023	-0.848	-0.005	-0.285	-2.810	1.475	-1.115	-0.331	0.892	0.230	-0.669	0.811	-0.368	-0.857	-0.252	-1.210	-0.236	-1.609	-0.365
Ddia6719	HGI48_RS16380	HGI48_RS16380		(S)-acetoin forming diacetyl reductase	-0.742	-0.093	-0.970	-1.280	-1.010	-0.404	1.367	-0.513	-0.377	0.323	0.739	-0.427	1.480	-0.257	-0.108	-0.426	-1.411	-0.798	-1.416	1.177	-0.487	-2.233	-0.264	0.976	-2.606	-1.921	-1.231	-1.333	-2.773	-0.460	-0.118	-0.241	-1.319
Ddia6719	HGI48_RS16385	HGI48_RS16385		catalase	1.307	0.405	0.893	0.863	0.010	1.340	1.132	0.070	1.731	0.422	0.164	0.989	-0.296	1.081	1.717	-0.468	1.796	-0.362	-0.644	1.291	-0.126	1.132	1.528	0.331	0.948	0.108	0.428	0.767	0.371	1.449	0.365	0.025	0.270
Ddia6719	HGI48_RS16390	HGI48_RS16390		ankyrin repeat domain-containing protein	1.692	0.439	-0.807	0.762	-0.431	0.381	2.302	-0.129	-0.764	0.858	1.979	-1.208	-1.342	0.491	-1.287	-1.045	-0.880	-0.814	1.048	1.689	-0.394	0.122	0.848	1.284	0.582	1.702	0.286	-0.035	0.500	-1.403	-0.463	1.004	1.413
Ddia6719	HGI48_RS16400	HGI48_RS16400		ABC transporter substrate-binding protein	-1.596	0.656	-1.455	0.315	-1.679	-0.975	-0.609	-0.199	0.521	-1.746	-0.468	-2.293	-0.566	0.185	-1.109	-0.047	0.470	-0.222	0.723	0.700	-1.216	-0.863	-0.118	-0.724	0.198	-0.220	-2.638	0.352	-1.079	0.177	-0.750	-1.947	-2.026
Ddia6719	HGI48_RS16405	HGI48_RS16405		sugar ABC transporter ATP-binding protein	0.087	-0.359	0.770	0.719	-1.180	1.770	-0.170	0.747	0.003	1.379	-0.059	0.167	0.304	0.980	0.865	0.212	0.946	1.160	0.198	0.150	1.078	-0.250	1.924	1.179	0.381	0.209	1.019	0.619	1.289	0.711	0.563	0.780	0.899
Ddia6719	HGI48_RS16410	HGI48_RS16410		ABC transporter permease	0.533	-0.163	-3.147	-0.457	-0.031	0.651	0.610	0.180	0.521	1.348	-0.167	-0.742	-1.119	-0.649	-0.172	-0.995	-1.376	-1.404	1.020	-0.129	-0.178	-1.005	-0.876	-0.168	0.432	0.951	-0.830	-1.237	0.322	0.486	-0.501	0.388	-1.069
Ddia6719	HGI48_RS16415	HGI48_RS16415		sugar ABC transporter permease YjfF	-0.097	1.183	-0.121	0.136	0.857	-0.330	0.520	0.912	-0.282	0.417	0.245	-0.856	0.384	1.569	1.510	1.210	0.862	1.332	0.779	-0.053	1.230	1.587	0.635	0.803	-0.912	0.875	1.572	1.553	0.047	0.768	1.292	1.237	-0.510
Ddia6719	HGI48_RS16420	HGI48_RS16420		phophatidylserine decarboxylase associated domain-containing protein	-0.035	2.365	0.287	0.609	-0.439	1.031	0.385	-0.035	0.279	1.998	1.409	-0.008	1.127	0.918	0.238	1.168	-0.200	-0.873	-0.304	1.908	0.509	0.200	-0.121	0.205	2.109	0.307	1.286	-2.023	0.067	0.372	0.292	-0.454	1.355
Ddia6719	HGI48_RS16425	HGI48_RS16425		C69 family dipeptidase	-2.077	-0.154	-0.910	-1.436	-1.079	-0.827	0.316	-0.720	-1.163	1.148	-0.320	-0.202	-0.324	0.875	-0.374	-0.084	-0.747	-1.266	-0.517	-0.252	-0.747	-0.772	0.846	-1.852	-2.447	-0.553	0.487	-0.157	-0.921	-1.416	-0.758	-1.247	0.469
Ddia6719	HGI48_RS16430	HGI48_RS16430		aldehyde dehydrogenase EutE	-0.015	-0.213	0.614	1.716	1.026	0.818	0.120	-0.665	-0.905	-0.237	0.092	1.573	0.885	1.595	1.154	-0.753	-0.849	-1.024	-1.301	0.085	2.794	0.853	0.108	-0.704	-1.426	-2.365	-0.019	-0.088	0.332	0.157	-1.292	0.209	-0.470
Ddia6719	HGI48_RS16435	HGI48_RS16435		HTH-type transcriptional regulator EutR	0.238	0.404	0.542	0.554	0.077	0.091	0.692	0.516	-0.621	1.184	1.076	1.280	0.745	1.155	1.416	2.002	1.452	0.161	0.722	-0.338	0.171	-0.046	1.210	0.206	0.022	-0.710	2.432	-0.614	0.198	0.799	1.716	0.419	-0.892
Ddia6719	HGI48_RS16440	HGI48_RS16440		hypothetical protein	-0.798	-0.425	0.188	0.194	1.231	-1.209	-0.999	-3.093	-2.462	-0.831	-0.500	-0.564	-0.553	-0.703	0.754	-1.041	-0.017	-1.321	-0.102	-0.264	1.352	-0.758	0.659	0.716	0.370	0.837	-0.141	-0.214	-0.453	-0.786	-1.226	-2.027	-0.103
Ddia6719	HGI48_RS16445	HGI48_RS16445		hypothetical protein	-1.259	-1.379	-0.187	-0.377	-1.046	-0.756	-1.850	-1.091	-1.031	-1.750	0.298	-0.782	0.042	-1.625	-2.193	-0.985	-2.357	-0.260	1.606	0.487	-2.491	-1.356	-0.423	0.353	0.869	-0.447	-0.754	-0.910	0.505	1.614	-0.680	2.400	-0.341
Ddia6719	HGI48_RS16450	HGI48_RS16450		GTPase	0.123	-1.948	-0.092	-1.164	-0.904	-1.229	-0.037	-1.189	-1.938	-0.275	0.247	-1.527	-0.714	-1.187	-2.001	0.048	0.226	-4.072	-1.969	0.722	-1.035	-0.557	-2.229	-1.107	-1.390	1.037	-0.603	-0.584	-1.235	-0.785	-0.050	-2.063	-0.498
Ddia6719	HGI48_RS16455	HGI48_RS16455		YbdD/YjiX family protein	1.085	0.378	1.622	0.905	1.238	0.443	0.018	-1.904	0.370	2.152	2.260	0.724	-0.479	0.558	0.829	0.098	-0.894	2.460	2.048	0.194	1.291	-0.976	-0.474	0.870	0.546	0.691	-1.159	-1.975	-0.772	1.680	-1.217	0.580	1.315
Ddia6719	HGI48_RS16460	HGI48_RS16460		carbon starvation protein A	-0.023	-0.344	0.789	0.230	1.184	-1.425	-0.832	-0.014	0.154	-0.661	-0.082	0.513	-0.387	-0.187	-0.351	-0.762	0.619	-1.390	-1.271	-1.486	-0.528	-0.269	-0.776	-1.350	-0.353	0.069	-0.397	1.077	-0.354	-0.276	-0.003	-0.858	1.150
Ddia6719	HGI48_RS16465	HGI48_RS16465		two-component system response regulator BtsR	0.807	1.683	1.591	0.830	1.257	-0.122	-0.865	-0.348	1.488	0.806	-0.686	0.022	1.169	1.289	1.320	-0.592	1.903	0.970	0.139	1.558	0.310	0.604	1.362	0.838	-0.995	1.640	2.048	-0.940	-0.063	0.792	1.264	-0.286	1.486
Ddia6719	HGI48_RS16470	HGI48_RS16470		sensor histidine kinase	-1.008	0.627	0.316	0.665	-1.447	-0.233	0.436	0.062	0.499	-0.275	-0.172	-0.255	0.897	1.869	0.029	-0.035	1.846	-0.018	0.401	-1.051	0.249	-0.356	0.289	-0.051	0.856	0.175	0.258	0.380	0.885	-0.764	0.001	0.931	0.674
Ddia6719	HGI48_RS16475	HGI48_RS16475		GntR family transcriptional regulator	0.335	0.829	0.644	-0.225	1.960	2.454	1.351	1.254	1.556	1.292	4.246	4.482	2.427	5.123	5.691	1.598	1.532	3.083	1.481	-0.455	2.649	-0.059	2.097	1.826	0.236	2.205	1.336	0.280	-0.052	0.233	0.126	1.294	0.833
Ddia6719	HGI48_RS16480	HGI48_RS16480		M20 family metallopeptidase	-0.381	-0.925	-1.592	1.186	0.359	-0.363	0.889	-0.182	0.763	-0.267	-0.613	0.246	0.688	-0.119	0.044	-0.481	-2.291	1.412	1.510	1.413	-0.826	1.472	0.064	-1.007	0.196	-1.727	0.375	-2.495	-0.268	1.430	-2.687	-1.268	0.645
Ddia6719	HGI48_RS16485	HGI48_RS16485		ABC transporter substrate-binding protein	0.822	0.243	0.665	0.548	0.752	1.213	1.464	0.600	-0.302	0.801	-0.293	1.772	1.039	0.891	-0.525	-0.215	1.048	0.407	-0.907	1.056	-0.636	0.204	0.873	-0.301	0.839	-0.780	0.866	0.424	0.444	0.623	0.396	-0.307	1.455
Ddia6719	HGI48_RS16490	HGI48_RS16490		ABC transporter permease	-1.146	-0.934	-1.242	-2.010	0.154	0.038	-1.342	-1.213	-0.209	-1.095	0.294	-0.375	-0.913	-1.321	-1.270	-0.973	-2.008	0.636	-1.401	-1.425	-1.525	-0.173	0.667	-0.771	-2.551	-0.761	-1.544	-0.695	-2.521	-2.079	-1.638	0.543	-3.631
Ddia6719	HGI48_RS16495	HGI48_RS16495		ABC transporter permease	-0.749	-0.450	-0.104	-0.117	-0.300	1.240	1.222	0.445	-1.014	1.112	-0.483	0.423	-0.562	-0.489	-0.832	0.306	1.984	-1.291	-0.007	-1.004	-1.290	1.625	1.500	0.810	-1.836	-0.878	1.397	1.343	0.830	-0.687	-0.095	0.110	-0.645
Ddia6719	HGI48_RS16500	HGI48_RS16500		ABC transporter ATP-binding protein	-0.445	-0.016	0.050	1.673	-1.201	-0.493	-1.150	1.171	1.552	0.950	-0.513	0.497	1.397	-1.317	1.198	0.905	0.766	-0.906	0.926	1.710	0.379	-0.251	1.444	-0.825	0.078	0.310	0.805	-1.228	0.415	0.748	-0.232	0.589	1.008
