OG_id	essentiality_class	pct_core	n_genes	n_organisms	n_essential_organisms	frac_essential	rep_gene	rep_desc
OG06443	variably_essential	100.0	4	4	2	0.4		DUF4175 domain-containing protein
OG06445	never_essential	0.0	2	2	0	0.0		chromosome partitioning protein ParB
OG06446	never_essential	100.0	3	3	0	0.0		Uncharacterized protein conserved in bacteria
OG06447	never_essential	40.0	5	5	0	0.0	spsF	spsF-related cytidylyltransferase
OG06448	never_essential	100.0	6	6	0	0.0		ribonucleoside-diphosphate reductase, adenosylcobalamin-dependent
OG06449	never_essential	100.0	2	2	0	0.0		Ferredoxin
OG06451	never_essential	100.0	1	1	0	0.0		response regulator
OG06452	never_essential	100.0	1	1	0	0.0		DUF4405 domain-containing protein
OG06453	never_essential	100.0	5	5	0	0.0		HAD-superfamily subfamily IIA hydrolase like protein (RefSeq)
OG06454	never_essential	100.0	4	4	0	0.0		oligoendopeptidase F
OG06455	never_essential	50.0	2	2	0	0.0		YkgJ family cysteine cluster protein
OG06456	never_essential	71.42857142857143	7	7	0	0.0		transporter
OG06457	never_essential	100.0	2	2	0	0.0		hypothetical protein
OG06458	variably_essential	100.0	3	3	1	0.25		HemY domain protein (RefSeq)
OG06459	variably_essential	100.0	1	1	1	0.3333333333333333		ADP-heptose LPS heptosyltransferase
OG06460	never_essential	91.66666666666666	12	12	0	0.0		polyphosphate:AMP phosphotransferase
OG06461	variably_essential	71.42857142857143	7	6	2	0.25	pyc	pyruvate carboxylase
OG06462	never_essential	66.66666666666666	3	3	0	0.0		tetrathionate reductase
OG06463	never_essential	100.0	3	3	0	0.0		molybdopterin-binding protein
OG06464	never_essential	100.0	1	1	0	0.0		PAS domain S-box-containing protein/diguanylate cyclase (GGDEF) domain-containing protein
OG06465	never_essential	100.0	1	1	0	0.0		hypothetical protein
OG06466	variably_essential	100.0	1	1	1	0.5		hypothetical protein
OG06467	variably_essential	100.0	6	6	1	0.0833333333333333		conserved protein of unknown function
OG06468	variably_essential	100.0	5	5	1	0.125		protein of unknown function DUF62 (RefSeq)
OG06469	variably_essential	100.0	1	1	1	0.5		transcriptional regulator
OG06470	never_essential	58.333333333333336	12	11	0	0.0		Nitrous-oxide reductase (EC 1.7.99.6)
OG06471	never_essential	100.0	2	2	0	0.0		membrane protein
OG06472	never_essential	0.0	1	1	0	0.0		1,4-beta-N-acetylmuramidase
OG06473	never_essential	100.0	1	1	0	0.0		Uncharacterized conserved protein related to MYG1 family
OG06474	variably_essential	100.0	1	1	1	0.5		DUF2336 domain-containing protein
OG06475	never_essential	71.42857142857143	7	7	0	0.0		cytochrome C oxidase Cbb3
OG06476	universally_essential	100.0	1	1	3	1.0		DUF4169 domain-containing protein
OG06477	variably_essential	100.0	3	3	2	0.5		membrane protein
OG06478	variably_essential	100.0	1	1	1	0.3333333333333333	nikQ	component of nickel ABC transport system (Dmitry Rodionov)
OG06479	never_essential	100.0	3	3	0	0.0		acyl-CoA dehydrogenase
OG06480	never_essential	100.0	6	6	0	0.0		FIG00953119: hypothetical protein
OG06481	variably_essential	0.0	4	4	4	0.8		type II toxin-antitoxin system prevent-host-death family antitoxin
OG06482	never_essential	16.666666666666664	12	9	0	0.0		phase integrase-like protein
OG06483	variably_essential	100.0	2	2	2	0.6666666666666666	dvsB	dissimilatory-type sulfite reductase subunit beta
OG06484	never_essential	81.81818181818183	11	11	0	0.0		carbon monoxide dehydrogenase subunit G
OG06486	never_essential	90.0	10	10	0	0.0		nucleoside 2-deoxyribosyltransferase
OG06487	never_essential	100.0	1	1	0	0.0		putative lipoprotein involved in nitrous oxide reduction
OG06488	never_essential	100.0	1	1	0	0.0		hypothetical protein
OG06489	never_essential	66.66666666666666	3	3	0	0.0		adenylate/guanylate cyclase domain-containing protein
OG06490	never_essential	0.0	2	2	0	0.0		hypothetical protein
OG06492	variably_essential	0.0	4	4	1	0.2		hypothetical protein
OG06493	never_essential	100.0	1	1	0	0.0		zinc-finger domain-containing protein
OG06494	never_essential	100.0	1	1	0	0.0		alpha/beta hydrolase
OG06495	never_essential	79.16666666666666	24	17	0	0.0		flavocytochrome C sulfide dehydrogenase
OG06496	variably_essential	50.0	6	4	2	0.3333333333333333		hypothetical protein
OG06497	never_essential	66.66666666666666	3	3	0	0.0		nitrate ABC transporter substrate-binding protein
OG06498	variably_essential	85.71428571428571	7	7	5	0.625		hemerythrin
OG06499	variably_essential	100.0	3	3	2	0.5		TIGR02300 family protein
OG06500	never_essential	100.0	1	1	0	0.0		signal transduction histidine kinase
OG06501	never_essential	100.0	2	2	0	0.0		Methyl-accepting chemotaxis protein
OG06502	never_essential	100.0	3	3	0	0.0		benzoyl-CoA 2,3-epoxidase subunit BoxB
OG06503	never_essential	100.0	1	1	0	0.0		rubrerythrin
OG06504	never_essential	66.66666666666666	3	3	0	0.0		DUF2249 domain-containing protein
OG06505	variably_essential	100.0	4	4	1	0.1428571428571428		homospermidine synthase
OG06506	never_essential	100.0	1	1	0	0.0		ABC transporter substrate-binding protein
OG06507	never_essential	100.0	1	1	0	0.0		glycosyltransferase family 1 protein
OG06508	variably_essential	75.0	8	8	1	0.1		Nitric-oxide reductase subunit C (EC 1.7.99.7)
OG06510	never_essential	100.0	1	1	0	0.0		pentapeptide repeat-containing protein
OG06511	variably_essential	100.0	2	2	3	0.75		squalene-hopene cyclase
OG06512	never_essential	50.0	2	2	0	0.0		hypothetical protein
OG06513	variably_essential	33.33333333333333	3	3	3	0.6		head decoration protein
OG06514	never_essential	100.0	1	1	0	0.0		thiol-disulfide isomerase
OG06515	never_essential	62.5	8	5	0	0.0		Glutamate synthase [NADPH] large chain (EC 1.4.1.13)
OG06517	never_essential	50.0	2	2	0	0.0		GGDEF domain-containing protein
OG06518	never_essential	0.0	1	1	0	0.0		hypothetical protein
OG06519	variably_essential	100.0	1	1	1	0.5		hypothetical protein
OG06520	never_essential	50.0	2	2	0	0.0		hypothetical protein
OG06521	never_essential	0.0	1	1	0	0.0		BREX-1 system adenine-specific DNA-methyltransferase PglX
OG06522	never_essential	100.0	2	1	0	0.0		chemotaxis protein
OG06523	variably_essential	80.0	5	5	2	0.25	petE	plastocyanin precursor
OG06525	variably_essential	94.44444444444444	18	18	3	0.1304347826086956		response regulator protein
OG06526	never_essential	100.0	1	1	0	0.0		Ni,Fe-hydrogenase I large subunit
OG06527	variably_essential	100.0	2	2	1	0.2		amino acid synthesis family protein
OG06528	never_essential	100.0	4	4	0	0.0	fus	elongation factor G
OG06529	variably_essential	0.0	1	1	1	0.5		transposase
OG06530	never_essential	100.0	3	3	0	0.0		FeoC-like transcriptional regulator
OG06531	variably_essential	100.0	5	5	1	0.1666666666666666	cysA	ABC transporter ATP-binding protein
OG06532	variably_essential	0.0	1	1	1	0.5		conserved protein of unknown function
OG06533	universally_essential	100.0	6	6	8	1.0		DUF1009 domain-containing protein
OG06534	never_essential	100.0	2	2	0	0.0		putative regulatory protein, FmdB family
OG06535	never_essential	0.0	2	2	0	0.0		GDP-mannose 4,6 dehydratase
OG06536	variably_essential	100.0	4	4	3	0.5		vitamin B12-dependent ribonucleotide reductase NrdJ
OG06537	never_essential	100.0	1	1	0	0.0		nitrite reductase
OG06538	never_essential	0.0	1	1	0	0.0		DUF1788 domain-containing protein
OG06539	never_essential	100.0	1	1	0	0.0		hypothetical protein
OG06540	never_essential	100.0	2	2	0	0.0		UPF0280 family protein
OG06541	never_essential	100.0	2	2	0	0.0		XRE family transcriptional regulator
OG06542	never_essential	100.0	1	1	0	0.0		chemotaxis protein
OG06543	never_essential	75.0	4	4	0	0.0		DUF190 domain-containing protein
OG06544	variably_essential	85.71428571428571	7	7	1	0.1		Putative threonine efflux protein
OG06545	never_essential	0.0	1	1	0	0.0		heteromeric transposase endonuclease subunit TnsA
OG06546	never_essential	0.0	2	2	0	0.0		pyrimidine dimer DNA glycosylase/endonuclease V
OG06547	variably_essential	0.0	1	1	1	0.5		hypothetical protein
OG06548	variably_essential	82.14285714285714	28	19	3	0.1363636363636363		glycerate kinase
OG06549	variably_essential	100.0	8	8	3	0.2727272727272727		Tryptophan synthase beta chain like (EC 4.2.1.20)
OG06550	never_essential	0.0	1	1	0	0.0		four helix bundle protein
OG06551	never_essential	100.0	1	1	0	0.0		LysM peptidoglycan-binding domain-containing protein
OG06552	variably_essential	0.0	1	1	1	0.5		DNA-binding protein
OG06553	never_essential	50.0	2	2	0	0.0		Predicted soluble lytic transglycosylase fused to an ABC-type amino acid-binding protein
OG06554	never_essential	100.0	7	7	0	0.0		hypothetical protein
OG06556	variably_essential	100.0	3	3	2	0.5		DUF3572 domain-containing protein
OG06557	never_essential	100.0	1	1	0	0.0		tungsten ABC transporter permease
OG06558	never_essential	100.0	2	2	0	0.0		hypothetical protein
OG06559	variably_essential	100.0	5	5	1	0.1666666666666666		zinc-finger protein
OG06560	never_essential	100.0	1	1	0	0.0		FUSC family protein
OG06561	variably_essential	72.72727272727273	11	10	2	0.125		sugar O-acyltransferase, sialic acid O-acetyltransferase NeuD family
OG06562	never_essential	100.0	6	5	0	0.0		peptidoglycan-binding protein
OG06564	never_essential	100.0	2	2	0	0.0		TetR family transcriptional regulator
OG06565	variably_essential	100.0	8	8	1	0.1111111111111111		flavin-nucleotide-binding protein
OG06566	variably_essential	0.0	2	2	1	0.2		SAM-dependent methyltransferases
OG06567	variably_essential	100.0	3	3	2	0.5		TRAP transporter small permease
OG06568	never_essential	100.0	2	2	0	0.0		ATPase
OG06569	never_essential	50.0	2	2	0	0.0		phage-related protein
OG06570	never_essential	33.33333333333333	3	3	0	0.0		antibiotic acetyltransferase
OG06571	variably_essential	100.0	3	3	3	0.6		Invasion associated locus B (IalB) protein.
OG06572	variably_essential	100.0	4	3	3	0.6		Histidinol phosphatase (Natalia Ivanova)
OG06573	never_essential	50.0	2	2	0	0.0		hypothetical protein
OG06574	never_essential	100.0	1	1	0	0.0		conserved exported protein of unknown function
OG06575	variably_essential	100.0	6	5	2	0.25		phage tail protein
OG06576	never_essential	100.0	3	3	0	0.0		metal dependent phosphohydrolase
OG06577	never_essential	100.0	1	1	0	0.0		hypothetical protein
OG06578	never_essential	82.6086956521739	23	19	0	0.0		MBOAT family protein
OG06579	never_essential	33.33333333333333	3	3	0	0.0		hypothetical protein
OG06580	never_essential	100.0	5	5	0	0.0		indolepyruvate ferredoxin oxidoreductase, alpha subunit (RefSeq)
OG06581	never_essential	100.0	3	3	0	0.0		glycosyl transferase
OG06582	never_essential	50.0	4	4	0	0.0		dienelactone hydrolase
OG06583	variably_essential	100.0	5	5	4	0.6666666666666666		cell division protein ZapA
OG06584	variably_essential	100.0	4	3	1	0.1666666666666666		ceramide glucosyltransferase
OG06585	variably_essential	100.0	4	4	1	0.2		histidine kinase
OG06586	variably_essential	100.0	8	8	1	0.1		putative Beta-(1-3)-glucosyl transferase
OG06587	never_essential	75.0	4	4	0	0.0		bleomycin resistance protein
OG06588	never_essential	16.666666666666664	6	5	0	0.0		arsenite-activated ATPase ArsA (RefSeq)
OG06589	universally_essential	100.0	4	4	6	1.0		H+transporting two-sector ATPase B/B' subunit (RefSeq)
OG06591	never_essential	20.0	5	5	0	0.0		bifunctional (p)ppGpp synthetase/guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase
OG06593	universally_essential	100.0	5	5	6	1.0		F0F1 ATP synthase subunit C
OG06594	variably_essential	0.0	2	2	1	0.3333333333333333		RusA family crossover junction endodeoxyribonuclease
OG06595	never_essential	0.0	3	3	0	0.0		site-specific integrase
OG06596	never_essential	0.0	1	1	0	0.0		Phage-related protein tail component-like protein (RefSeq)
OG06597	variably_essential	100.0	1	1	1	0.5		hypothetical protein
OG06599	never_essential	100.0	1	1	0	0.0		MFS transporter
OG06600	variably_essential	72.72727272727273	11	11	2	0.1428571428571428		Permeases of the major facilitator superfamily
OG06601	never_essential	100.0	1	1	0	0.0		HAMP domain-containing protein
OG06602	never_essential	0.0	1	1	0	0.0		carbohydrate-selective porin
OG06603	never_essential	100.0	1	1	0	0.0		UDP-glucose--dolichyl-phosphate glucosyltransferase
OG06604	variably_essential	100.0	2	2	2	0.6666666666666666	dsrA	dissimilatory-type sulfite reductase subunit alpha
OG06605	variably_essential	100.0	2	2	2	0.5		hypothetical protein
OG06606	never_essential	83.33333333333334	18	17	0	0.0		Carbamoyltransferase
OG06607	never_essential	25.0	4	4	0	0.0		phage related protein
OG06608	variably_essential	0.0	1	1	1	0.5		hypothetical protein
OG06609	never_essential	100.0	1	1	0	0.0		helix-turn-helix transcriptional regulator
OG06610	never_essential	92.3076923076923	13	13	0	0.0		acetoacetyl-CoA synthetase
OG06611	variably_essential	100.0	2	2	1	0.25		radical SAM protein
OG06612	variably_essential	50.0	2	2	3	0.75		polysaccharide biosynthesis domain-containing protein (RefSeq)
OG06613	never_essential	100.0	3	3	0	0.0		AsnC family transcriptional regulator
OG06614	never_essential	100.0	1	1	0	0.0		acyl-CoA synthetase
OG06615	variably_essential	33.33333333333333	3	3	1	0.2		putative Structural protein P5
OG06616	never_essential	100.0	1	1	0	0.0		hypothetical protein
OG06617	never_essential	50.0	2	2	0	0.0		dihydrodipicolinate synthetase
OG06618	variably_essential	100.0	4	4	2	0.4		MarR family transcriptional regulator
OG06619	never_essential	75.0	4	4	0	0.0		putative ABC transporter ATP-binding protein
OG06620	variably_essential	100.0	1	1	1	0.3333333333333333		chemotaxis protein CheZ, putative (TIGR)
OG06623	never_essential	75.0	4	3	0	0.0		DUF1848 domain-containing protein
OG06624	never_essential	0.0	1	1	0	0.0		integrase
OG06625	variably_essential	80.0	5	5	1	0.1666666666666666		Response regulator containing CheY-like receiver, AAA-type ATPase, and DNA-binding domains
OG06626	never_essential	100.0	1	1	0	0.0		branched-chain amino acid ABC transporter permease
OG06627	variably_essential	100.0	2	2	2	0.6666666666666666	DsrK	Cytoplasmic, binds 2 [4Fe-4S] (Shelley Haveman)
OG06628	never_essential	100.0	5	5	0	0.0		putative Beta (1-6) glucans synthase
OG06629	variably_essential	83.33333333333334	6	6	4	0.5		cytochrome C556
OG06630	never_essential	100.0	3	3	0	0.0		RDD domain containing protein (RefSeq)
OG06631	variably_essential	40.0	5	4	1	0.1666666666666666		DUF2924 domain-containing protein
OG06632	variably_essential	100.0	1	1	1	0.5		hypothetical protein
OG06633	universally_essential	100.0	1	1	2	1.0		DUF4242 domain-containing protein
OG06634	variably_essential	100.0	2	2	1	0.3333333333333333		tetratricopeptide repeat protein
OG06635	never_essential	0.0	1	1	0	0.0		DUF1566 domain-containing protein
OG06636	never_essential	100.0	1	1	0	0.0		DUF2478 domain-containing protein
OG06637	never_essential	100.0	1	1	0	0.0		group 1 glycosyl transferase
OG06638	universally_essential	100.0	1	1	2	1.0		cytochrome oxidase
OG06639	never_essential	100.0	1	1	0	0.0		NADP oxidoreductase
OG06640	never_essential	0.0	1	1	0	0.0		XRE family transcriptional regulator
OG06641	never_essential	0.0	1	1	0	0.0		putative dehydrogenase
OG06642	variably_essential	12.5	8	7	2	0.2222222222222222		phage Gp37Gp68
OG06643	variably_essential	100.0	1	1	1	0.5		ferredoxin
OG06644	variably_essential	50.0	2	2	1	0.3333333333333333		pilus assembly transmembrane protein
OG06645	never_essential	100.0	1	1	0	0.0		cytochrome c
OG06646	never_essential	100.0	1	1	0	0.0		hypothetical protein
OG06647	never_essential	100.0	1	1	0	0.0		rubrerythrin
OG06649	never_essential	100.0	1	1	0	0.0		membrane protein
OG06650	never_essential	100.0	1	1	0	0.0		3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)
OG06651	variably_essential	46.666666666666664	15	12	4	0.2222222222222222		sugar ABC transporter ATP-binding protein
OG06652	variably_essential	100.0	7	5	1	0.1666666666666666		transcriptional regulator, XRE family (RefSeq)
OG06653	variably_essential	100.0	3	3	3	0.6		protein of unknown function (DUF4863)
OG06654	universally_essential	100.0	4	4	5	1.0		Uroporphyrinogen III synthase HEM4 (RefSeq)
OG06655	never_essential	100.0	3	3	0	0.0		hydrogenase maturation protein
OG06656	never_essential	100.0	1	1	0	0.0		cytochrome c553
OG06657	universally_essential	100.0	1	1	2	1.0		SlyX
OG06658	variably_essential	100.0	4	4	2	0.3333333333333333		hopanoid biosynthesis associated radical SAM protein HpnH
OG06659	never_essential	0.0	1	1	0	0.0		hypothetical protein
OG06660	never_essential	0.0	1	1	0	0.0		hypothetical protein
OG06661	variably_essential	81.81818181818183	11	8	4	0.4		Transcriptional regulators
OG06662	variably_essential	20.0	5	4	4	0.8		putative nucleotidyltransferase (NCBI ptt file)
OG06663	variably_essential	100.0	3	3	2	0.5		aryl-sulfate sulfotransferase
OG06664	variably_essential	100.0	7	7	1	0.1		transporter
OG06665	variably_essential	6.25	16	8	3	0.3		Transposase
OG06666	variably_essential	25.0	4	4	1	0.2		transposase
OG06667	never_essential	0.0	5	5	0	0.0		adenine specific DNA methyltransferase, putative (TIGR)
OG06668	never_essential	100.0	1	1	0	0.0		serine/threonine protein kinase
OG06669	never_essential	100.0	1	1	0	0.0		hypothetical protein
OG06670	never_essential	100.0	1	1	0	0.0		NosL
OG06671	variably_essential	100.0	5	5	1	0.1666666666666666		heat-shock protein Hsp20
OG06672	never_essential	100.0	1	1	0	0.0		hypothetical protein
OG06673	never_essential	100.0	2	2	0	0.0		von Willebrand factor type A (RefSeq)
OG06675	never_essential	87.5	8	8	0	0.0		putative chemoreceptor
OG06676	never_essential	83.33333333333334	6	6	0	0.0		ATP-sensitive inward rectifier potassium channel 10
OG06677	never_essential	100.0	1	1	0	0.0		amino acid-binding protein
OG06678	variably_essential	65.71428571428571	35	19	1	0.05		ABC-type protease exporter, ATP-binding component PrtD/AprD
OG06679	variably_essential	25.0	12	10	1	0.0714285714285714		portal protein
OG06680	never_essential	66.66666666666666	3	3	0	0.0		putative Oxidoreductase
OG06681	never_essential	0.0	3	3	0	0.0		TniB protein
OG06682	universally_essential	66.66666666666666	3	3	4	1.0		hypothetical protein
OG06684	never_essential	50.0	2	2	0	0.0		Uncharacterized protein conserved in bacteria (DUF2325)
OG06685	never_essential	100.0	1	1	0	0.0		CBS domain-containing protein
OG06686	variably_essential	16.666666666666664	6	5	2	0.2857142857142857		twitching motility protein PilT
OG06687	variably_essential	0.0	1	1	1	0.5		hypothetical protein
OG06688	never_essential	75.0	16	16	0	0.0		chemotaxis protein CheR
OG06689	never_essential	100.0	1	1	0	0.0		response regulator containing a CheY-like receiver domain and an HD-GYP domain
OG06690	never_essential	100.0	1	1	0	0.0		PAS domain-containing sensor histidine kinase
OG06691	never_essential	100.0	4	4	0	0.0		TadG-related pilus assembly protein
OG06692	never_essential	100.0	2	2	0	0.0		TadE-related pilus assembly protein
OG06693	never_essential	100.0	1	1	0	0.0		Ni,Fe-hydrogenase I small subunit
OG06694	never_essential	0.0	1	1	0	0.0		diguanylate cyclase
OG06695	variably_essential	90.9090909090909	11	11	3	0.2142857142857142	cobJ	precorrin-3B C17-methyltransferase
OG06696	variably_essential	100.0	2	2	1	0.3333333333333333	hoxU	NADH:ubiquinone oxidoreductase chain G-like protein
OG06698	never_essential	100.0	4	4	0	0.0		arabinose efflux permease family protein
OG06699	never_essential	100.0	3	3	0	0.0		TRAP dicarboxylate transporter- DctP subunit (RefSeq)
OG06700	never_essential	100.0	1	1	0	0.0		ABC-type transport system, involved in lipoprotein release, permease component
OG06701	never_essential	0.0	5	5	0	0.0		DUF3732 domain-containing protein
OG06702	never_essential	11.76470588235294	17	12	0	0.0		terminase
OG06703	never_essential	0.0	2	2	0	0.0		chromosome partitioning protein
OG06704	never_essential	100.0	3	3	0	0.0		TRAP dicarboxylate transporter, DctM subunit (RefSeq)
OG06705	variably_essential	100.0	2	2	1	0.3333333333333333		nitrate/sulfonate/bicarbonate ABC transporter ATP-binding protein
OG06706	variably_essential	66.66666666666666	3	3	4	0.8		lysophospholipid acyltransferase
OG06707	never_essential	0.0	7	4	0	0.0		phage related protein
OG06708	never_essential	100.0	3	3	0	0.0		histidine kinase
OG06709	variably_essential	88.88888888888889	9	9	1	0.0909090909090909		NorQ accessory protein for nitric oxide reductase
OG06710	never_essential	80.0	5	5	0	0.0		Malonyl-CoA decarboxylase (MCD)
OG06711	variably_essential	100.0	11	11	2	0.1538461538461538		lipoprotein, putative
OG06712	never_essential	100.0	8	8	0	0.0		protein containing transglutaminase-like domain
OG06713	variably_essential	50.0	4	4	2	0.4		ferredoxin III, nif-specific
OG06714	variably_essential	100.0	1	1	1	0.5		DUF3124 domain-containing protein
OG06715	never_essential	100.0	1	1	0	0.0		hypothetical protein
OG06716	never_essential	66.66666666666666	3	3	0	0.0		hypothetical protein
OG06717	variably_essential	100.0	2	2	2	0.6666666666666666		chorismate mutase
OG06718	never_essential	100.0	4	4	0	0.0		HD domain-containing protein
OG06719	never_essential	100.0	2	2	0	0.0		Exopolyphosphatase-related protein
OG06720	variably_essential	0.0	2	2	2	0.6666666666666666		Putative bacteriophage-related protein
OG06721	never_essential	100.0	1	1	0	0.0		conserved domain protein (TIGR)
OG06722	variably_essential	100.0	18	17	1	0.0588235294117647		Predicted NAD/FAD-dependent oxidoreductase
OG06723	never_essential	66.66666666666666	3	3	0	0.0		DNA repair exonuclease SbcCD ATPase subunit
OG06724	never_essential	40.0	5	3	0	0.0		Lysophospholipase, alpha-beta hydrolase superfamily
OG06725	never_essential	70.0	10	9	0	0.0		thymidine phosphorylase
OG06726	never_essential	0.0	4	4	0	0.0		peptidase S8
OG06727	never_essential	0.0	2	2	0	0.0		phage antirepressor protein
OG06728	variably_essential	94.73684210526315	19	15	3	0.1875		monovalent cation/H+ antiporter subunit A
OG06729	never_essential	100.0	2	2	0	0.0		hypothetical protein
OG06730	never_essential	0.0	2	2	0	0.0		conserved protein of unknown function
OG06731	never_essential	66.66666666666666	9	9	0	0.0		putative spermidine/putrescine transport system substrate-binding protein
OG06732	variably_essential	100.0	11	11	1	0.0833333333333333		phosphoserine phosphatase
OG06733	variably_essential	0.0	4	4	1	0.25		conserved protein of unknown function
OG06734	never_essential	100.0	5	5	0	0.0		ABC transporter substrate-binding protein
OG06735	variably_essential	60.0	5	5	1	0.2		type IV toxin-antitoxin system AbiEi family antitoxin domain-containing protein
OG06736	variably_essential	66.66666666666666	3	3	1	0.3333333333333333		ATP synthase
OG06737	never_essential	50.0	2	2	0	0.0		CAAX prenyl protease Rce1
OG06738	variably_essential	66.66666666666666	3	3	1	0.3333333333333333		ATPase AAA-2 domain protein
OG06739	never_essential	100.0	2	2	0	0.0		hypothetical protein
OG06740	never_essential	50.0	2	2	0	0.0		Na+/solute symporter (RefSeq)
OG06741	never_essential	0.0	2	2	0	0.0		copper resistance B precursor (RefSeq)
OG06742	never_essential	100.0	6	6	0	0.0		esterase
OG06743	never_essential	100.0	2	2	0	0.0		TRAP-type mannitol/chloroaromatic compound transport system, large permease component
OG06744	never_essential	54.54545454545454	11	10	0	0.0		Nitrous oxide reductase maturation protein NosR
OG06745	variably_essential	100.0	6	6	1	0.1666666666666666		FIG00962345: hypothetical protein
OG06746	variably_essential	91.30434782608695	23	16	1	0.0588235294117647		ABC spermidine/putrescine transporter, inner membrane subunit
OG06747	variably_essential	100.0	10	10	2	0.1818181818181818		chemotaxis protein CheY
OG06748	never_essential	100.0	4	3	0	0.0		hydrolase
OG06749	never_essential	100.0	2	2	0	0.0		ABC-type bacteriocin/lantibiotic exporters, contain an N-terminal double-glycine peptidase domain
OG06750	variably_essential	0.0	5	5	2	0.4		AAA ATPase central domain protein
OG06751	never_essential	100.0	4	4	0	0.0		glycosyl transferase, group 2 family protein (TIGR)
OG06752	never_essential	100.0	4	4	0	0.0		TRAP dicarboxylate transporter, DctQ subunit, unknown substrate 5
OG06753	never_essential	100.0	4	4	0	0.0		BCCT transporter
OG06754	never_essential	100.0	11	11	0	0.0		Probable transmembrane protein
OG06755	variably_essential	0.0	2	2	1	0.5		glyoxalase/bleomycin resistance protein/dioxygenase-like protein
OG06756	never_essential	0.0	2	2	0	0.0		conserved exported protein of unknown function
OG06757	variably_essential	80.0	5	5	2	0.4		putative membrane protein
OG06758	never_essential	0.0	2	2	0	0.0		Membrane transport protein MerF
OG06759	never_essential	50.0	2	2	0	0.0		glycosyl transferase family 1
OG06760	never_essential	50.0	2	2	0	0.0		GGDEF domain protein (TIGR)
OG06761	never_essential	84.61538461538461	13	12	0	0.0		serine/threonine protein kinase
OG06762	never_essential	50.0	2	2	0	0.0		TetR family transcriptional regulator
OG06763	variably_essential	50.0	2	2	1	0.3333333333333333		uncharacterized conserved protein
OG06764	never_essential	50.0	6	6	0	0.0		hydantoin utilization protein B
OG06765	never_essential	100.0	3	3	0	0.0		transporter, BCCT family
OG06766	never_essential	88.23529411764706	17	10	0	0.0		alpha/beta hydrolase
OG06767	variably_essential	93.75	32	18	1	0.0555555555555555	irpA	putative lipoprotein (RefSeq)
OG06768	never_essential	100.0	5	4	0	0.0		acyl-CoA desaturase
OG06769	never_essential	71.42857142857143	7	7	0	0.0		Sensor histidine kinase
OG06770	variably_essential	88.23529411764706	17	14	3	0.1875		pyrroloquinoline quinone biosynthesis protein PqqB
OG06771	never_essential	0.0	2	2	0	0.0		peptidase U35, phage prohead
OG06772	never_essential	50.0	2	2	0	0.0		hypothetical protein
OG06773	variably_essential	71.42857142857143	7	7	4	0.5		transporter
OG06774	never_essential	83.33333333333334	6	5	0	0.0		conjugal transfer protein TraF
OG06775	variably_essential	93.75	16	16	7	0.3888888888888889		Fe-S protein
OG06776	never_essential	75.0	12	12	0	0.0		protein containing StAR-related lipid-transfer (START) domain
OG06777	universally_essential	0.0	2	2	2	1.0		conserved hypothetical protein, membrane
OG06778	never_essential	100.0	2	2	0	0.0		acyl-CoA dehydrogenase domain protein
OG06779	variably_essential	75.0	4	4	1	0.1666666666666666		Ribosome modulation factor
OG06780	never_essential	80.0	5	5	0	0.0		flagellar hook-associated 2 domain protein
OG06781	never_essential	0.0	2	2	0	0.0		von Willebrand factor, type A-like protein
OG06782	never_essential	100.0	11	11	0	0.0		histidine kinase
OG06783	variably_essential	80.0	5	5	1	0.0909090909090909		MFS transporter
OG06784	variably_essential	90.0	10	10	1	0.0909090909090909		protein containing YgfB and YecA domain
OG06785	variably_essential	66.66666666666666	3	3	1	0.3333333333333333		F0F1 ATP synthase subunit epsilon
OG06786	never_essential	50.0	2	2	0	0.0		F0F1 ATP synthase subunit A-like protein
OG06787	never_essential	66.66666666666666	3	3	0	0.0		Chemotaxis response regulator containing a CheY-like receiver domain and a methylesterase domain
OG06788	variably_essential	100.0	10	10	1	0.0909090909090909		conserved protein of unknown function
OG06789	universally_essential	50.0	2	2	3	1.0		4-oxalocrotonate tautomerase
OG06790	never_essential	50.0	2	2	0	0.0		hypothetical protein
OG06791	never_essential	0.0	1	1	0	0.0		hypothetical protein (RefSeq)
OG06792	variably_essential	75.0	4	4	1	0.25		Predicted membrane protein
OG06793	variably_essential	100.0	2	2	1	0.5		phenol hydroxylase
OG06794	never_essential	25.0	4	4	0	0.0		short-chain dehydrogenase/reductase SDR
OG06795	variably_essential	100.0	11	11	3	0.2727272727272727		PilZ domain.
OG06796	never_essential	83.33333333333334	12	12	0	0.0		membrane protein containing TM2 domains
OG06797	never_essential	50.0	2	2	0	0.0		phage DNA packaging protein, Nu1 subunit of terminase
OG06798	variably_essential	90.0	10	10	7	0.6363636363636364		Sigma factor RpoE negative regulatory protein RseA
OG06799	never_essential	85.71428571428571	7	7	0	0.0		cell division protein ZipA (RefSeq)
OG06800	variably_essential	85.0	20	19	1	0.05	irpB	Probable thiol oxidoreductase with 2 cytochrome c heme-binding sites
OG06801	never_essential	100.0	5	5	0	0.0		metal dependent phosphohydrolase
OG06802	variably_essential	88.88888888888889	9	9	4	0.3333333333333333		polyhydroxyalkanoic acid system protein
