orgId	locusId	gene_cluster_id	gtdb_species_clade_id	pident	evalue	bitscore	is_core	is_auxiliary	is_singleton	cluster_id	kegg_ko
pseudo3_N2E3	AO353_18095	POHI01000026.1_28	s__Pseudomonas_E_fluorescens_E--RS_GCF_001307155.1	100.0	8.48e-145	404.0	True	False	False	POHI01000026.1_28	K03673
pseudo3_N2E3	AO353_20385	NZ_POHL01000029.1_52	s__Pseudomonas_E_fluorescens_E--RS_GCF_001307155.1	100.0	6.63e-232	634.0	True	False	False	NZ_POHL01000029.1_52	K13633
pseudo3_N2E3	AO353_20665	NZ_JACNBX010000060.1_10	s__Pseudomonas_E_fluorescens_E--RS_GCF_001307155.1	100.0	1.45e-142	399.0	True	False	False	NZ_JACNBX010000060.1_10	K01817
pseudo3_N2E3	AO353_20815	POHB01000056.1_20	s__Pseudomonas_E_fluorescens_E--RS_GCF_001307155.1	100.0	4.0200000000000003e-213	586.0	True	False	False	POHB01000056.1_20	K10439
pseudo3_N2E3	AO353_20820	NZ_JACNBV010000052.1_15	s__Pseudomonas_E_fluorescens_E--RS_GCF_001307155.1	100.0	0.0	990.0	True	False	False	NZ_JACNBV010000052.1_15	K10441
pseudo3_N2E3	AO353_20825	NZ_JACNBX010000061.1_19	s__Pseudomonas_E_fluorescens_E--RS_GCF_001307155.1	100.0	3.7e-213	587.0	True	False	False	NZ_JACNBX010000061.1_19	K10440
pseudo3_N2E3	AO353_21380	NZ_POGZ01000013.1_50	s__Pseudomonas_E_fluorescens_E--RS_GCF_001307155.1	100.0	1.21e-214	589.0	True	False	False	NZ_POGZ01000013.1_50	K10439
pseudo3_N2E3	AO353_21710	NZ_JACNBV010000003.1_20	s__Pseudomonas_E_fluorescens_E--RS_GCF_001307155.1	100.0	5.32e-205	563.0	False	True	False	NZ_JACNBV010000003.1_20	K02030
pseudo3_N2E3	AO353_22465	NZ_JACNBP010000008.1_22	s__Pseudomonas_E_fluorescens_E--RS_GCF_001307155.1	100.0	1.1e-183	506.0	True	False	False	NZ_JACNBP010000008.1_22	K02030
pseudo3_N2E3	AO353_23750	NZ_JACNBW010000008.1_47	s__Pseudomonas_E_fluorescens_E--RS_GCF_001307155.1	100.0	0.0	1512.0	True	False	False	NZ_JACNBW010000008.1_47	K01214
pseudo3_N2E3	AO353_23980	NZ_POHL01000005.1_95	s__Pseudomonas_E_fluorescens_E--RS_GCF_001307155.1	100.0	1.94e-239	657.0	True	False	False	NZ_POHL01000005.1_95	K10439
pseudo3_N2E3	AO353_24085	NZ_PPSE01000001.1_266	s__Pseudomonas_E_fluorescens_E--RS_GCF_001307155.1	98.8	0.0	1915.0	True	False	False	NZ_PPSE01000001.1_266	K18303
pseudo3_N2E3	AO353_24410	NZ_POHD01000002.1_180	s__Pseudomonas_E_fluorescens_E--RS_GCF_001307155.1	100.0	6.160000000000001e-195	536.0	True	False	False	NZ_POHD01000002.1_180	K02030
pseudo3_N2E3	AO353_24785	NZ_POGZ01000001.1_257	s__Pseudomonas_E_fluorescens_E--RS_GCF_001307155.1	100.0	1.39e-230	630.0	True	False	False	NZ_POGZ01000001.1_257	K04033
pseudo3_N2E3	AO353_24815	NZ_POHL01000035.1_26	s__Pseudomonas_E_fluorescens_E--RS_GCF_001307155.1	100.0	2.93e-185	511.0	True	False	False	NZ_POHL01000035.1_26	K02030
pseudo3_N2E3	AO353_25515	NZ_JACNBW010000005.1_54	s__Pseudomonas_E_fluorescens_E--RS_GCF_001307155.1	100.0	1.17e-243	665.0	True	False	False	NZ_JACNBW010000005.1_54	K02012
pseudo3_N2E3	AO353_25600	NZ_POHJ01000024.1_69	s__Pseudomonas_E_fluorescens_E--RS_GCF_001307155.1	100.0	2.2300000000000003e-193	533.0	True	False	False	NZ_POHJ01000024.1_69	K02030
pseudo3_N2E3	AO353_28145	NZ_POHJ01000003.1_64	s__Pseudomonas_E_fluorescens_E--RS_GCF_001307155.1	100.0	1.1e-186	514.0	True	False	False	NZ_POHJ01000003.1_64	K02030
pseudo3_N2E3	AO353_28165	NZ_POHL01000003.1_68	s__Pseudomonas_E_fluorescens_E--RS_GCF_001307155.1	100.0	3.82e-182	503.0	True	False	False	NZ_POHL01000003.1_68	K02030
pseudo6_N2E2	Pf6N2E2_1005	NZ_JACNDS010000001.1_1137	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	100.0	1.1999999999999999e-214	590.0	False	True	False	NZ_JACNDS010000001.1_1137	K10439
pseudo6_N2E2	Pf6N2E2_1006	NZ_JACNDS010000001.1_1138	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	100.0	6.68e-117	337.0	False	True	False	NZ_JACNDS010000001.1_1138	K10439
pseudo6_N2E2	Pf6N2E2_1015	NZ_CP015225.1_1020	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	100.0	1.12e-214	589.0	False	True	False	NZ_CP015225.1_1020	K10439
pseudo6_N2E2	Pf6N2E2_1073	NZ_FMTR01000008.1_182	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	99.9	0.0	1509.0	True	False	False	NZ_FMTR01000008.1_182	K01214
pseudo6_N2E2	Pf6N2E2_1184	NZ_FNYG01000004.1_196	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	99.8	4.81e-295	803.0	True	False	False	NZ_FNYG01000004.1_196	K03762
pseudo6_N2E2	Pf6N2E2_1333	NZ_FOPT01000001.1_40	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	97.9	5.9899999999999994e-242	660.0	True	False	False	NZ_FOPT01000001.1_40	K04033
pseudo6_N2E2	Pf6N2E2_1498	NZ_CP015225.1_1509	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	100.0	4.92e-206	565.0	False	True	False	NZ_CP015225.1_1509	K02030
pseudo6_N2E2	Pf6N2E2_1499	NZ_CP015225.1_1510	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	100.0	6.940000000000002e-200	550.0	False	True	False	NZ_CP015225.1_1510	K02030
pseudo6_N2E2	Pf6N2E2_1616	NZ_JACNDS010000001.1_1750	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	100.0	7.770000000000001e-183	504.0	True	False	False	NZ_JACNDS010000001.1_1750	K02030
pseudo6_N2E2	Pf6N2E2_1618	NZ_JACNDS010000001.1_1752	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	100.0	1.97e-172	477.0	True	False	False	NZ_JACNDS010000001.1_1752	K02030
pseudo6_N2E2	Pf6N2E2_162	NZ_CP015225.1_161	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	100.0	0.0	991.0	True	False	False	NZ_CP015225.1_161	K10441
pseudo6_N2E2	Pf6N2E2_1729	NZ_FOTH01000001.1_310	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	98.5	3.92e-234	642.0	True	False	False	NZ_FOTH01000001.1_310	K10439
pseudo6_N2E2	Pf6N2E2_1756	NZ_FOPT01000001.1_456	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	98.1	6.890000000000001e-169	470.0	False	True	False	NZ_FOPT01000001.1_456	K02030
pseudo6_N2E2	Pf6N2E2_1792	NZ_FOPT01000001.1_489	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	98.1	5.66e-186	513.0	True	False	False	NZ_FOPT01000001.1_489	K01816
pseudo6_N2E2	Pf6N2E2_1793	NZ_FOPT01000001.1_490	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	99.0	1.1600000000000001e-212	584.0	True	False	False	NZ_FOPT01000001.1_490	K10439
pseudo6_N2E2	Pf6N2E2_1801	NZ_FPIX01000001.1_231	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	99.3	1.06e-191	528.0	False	True	False	NZ_FPIX01000001.1_231	K02030
pseudo6_N2E2	Pf6N2E2_1823	NZ_FNYG01000001.1_533	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	99.0	1.88e-273	745.0	True	False	False	NZ_FNYG01000001.1_533	K10439
pseudo6_N2E2	Pf6N2E2_2172	NZ_FMYA01000007.1_4	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	99.4	4.85e-231	632.0	True	False	False	NZ_FMYA01000007.1_4	K13633
pseudo6_N2E2	Pf6N2E2_2758	NZ_FMTR01000011.1_67	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	100.0	0.0	1041.0	True	False	False	NZ_FMTR01000011.1_67	K00278
pseudo6_N2E2	Pf6N2E2_2808	NZ_FMWA01000021.1_99	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	100.0	1.11e-139	391.0	True	False	False	NZ_FMWA01000021.1_99	K03744
pseudo6_N2E2	Pf6N2E2_2831	NZ_FNZL01000039.1_50	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	99.1	1.25e-315	857.0	True	False	False	NZ_FNZL01000039.1_50	K01857
pseudo6_N2E2	Pf6N2E2_3043	NZ_FNZL01000017.1_69	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	99.3	2.19e-217	594.0	True	False	False	NZ_FNZL01000017.1_69	K01070
pseudo6_N2E2	Pf6N2E2_3091	NZ_FMXH01000005.1_239	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	99.9	0.0	1924.0	True	False	False	NZ_FMXH01000005.1_239	K18303
pseudo6_N2E2	Pf6N2E2_322	NZ_JACNDS010000001.1_444	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	99.7	5.91e-234	640.0	True	False	False	NZ_JACNDS010000001.1_444	K05499
pseudo6_N2E2	Pf6N2E2_3346	NZ_FOTH01000009.1_13	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	99.6	3.42e-196	541.0	True	False	False	NZ_FOTH01000009.1_13	K00767
pseudo6_N2E2	Pf6N2E2_380	NZ_FMXH01000007.1_233	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	100.0	1.5599999999999999e-176	488.0	True	False	False	NZ_FMXH01000007.1_233	K02030
pseudo6_N2E2	Pf6N2E2_3806	NZ_FNNL01000003.1_180	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	97.9	2.67e-136	381.0	True	False	False	NZ_FNNL01000003.1_180	K09975
pseudo6_N2E2	Pf6N2E2_3837	NZ_FMWA01000011.1_30	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	99.6	1.69e-175	485.0	True	False	False	NZ_FMWA01000011.1_30	K02030
pseudo6_N2E2	Pf6N2E2_3839	NZ_FOPT01000030.1_32	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	100.0	3.28e-176	487.0	True	False	False	NZ_FOPT01000030.1_32	K01817
pseudo6_N2E2	Pf6N2E2_3856	NZ_FMXH01000012.1_133	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	100.0	3.99e-180	497.0	True	False	False	NZ_FMXH01000012.1_133	K02030
pseudo6_N2E2	Pf6N2E2_3949	NZ_FMTR01000003.1_34	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	99.8	0.0	1936.0	True	False	False	NZ_FMTR01000003.1_34	K18303
pseudo6_N2E2	Pf6N2E2_4076	NZ_CP015225.1_4097	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	100.0	1.75e-313	850.0	True	False	False	NZ_CP015225.1_4097	K03762
pseudo6_N2E2	Pf6N2E2_4158	NZ_FOPT01000020.1_81	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	97.2	1.02e-145	407.0	True	False	False	NZ_FOPT01000020.1_81	K03673
pseudo6_N2E2	Pf6N2E2_4230	NZ_FMXH01000009.1_58	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	99.7	8.09e-242	660.0	True	False	False	NZ_FMXH01000009.1_58	K13633
pseudo6_N2E2	Pf6N2E2_4282	NZ_JACNDS010000002.1_305	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	99.6	3.56e-194	535.0	True	False	False	NZ_JACNDS010000002.1_305	K02030
pseudo6_N2E2	Pf6N2E2_4385	NZ_FPIX01000009.1_130	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	98.3	0.0	1015.0	False	True	False	NZ_FPIX01000009.1_130	K06132
pseudo6_N2E2	Pf6N2E2_4458	NZ_FNZL01000015.1_107	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	100.0	3.82e-183	506.0	True	False	False	NZ_FNZL01000015.1_107	K02030
pseudo6_N2E2	Pf6N2E2_4483	NZ_FMWA01000024.1_65	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	100.0	1.97e-242	664.0	True	False	False	NZ_FMWA01000024.1_65	K02012
pseudo6_N2E2	Pf6N2E2_4557	NZ_CP015225.1_4579	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	100.0	4.92e-156	433.0	True	False	False	NZ_CP015225.1_4579	K07394
pseudo6_N2E2	Pf6N2E2_4636	NZ_JACNDS010000002.1_655	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	100.0	7.44e-175	484.0	True	False	False	NZ_JACNDS010000002.1_655	K02030
pseudo6_N2E2	Pf6N2E2_4670	NZ_FNYG01000038.1_8	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	100.0	4.48e-174	481.0	True	False	False	NZ_FNYG01000038.1_8	K02030
pseudo6_N2E2	Pf6N2E2_4926	NZ_FMYA01000024.1_67	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	95.8	6.37e-171	473.0	True	False	False	NZ_FMYA01000024.1_67	K02030
pseudo6_N2E2	Pf6N2E2_4991	NZ_FPAL01000017.1_42	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	99.5	5.43e-311	844.0	True	False	False	NZ_FPAL01000017.1_42	K19302
pseudo6_N2E2	Pf6N2E2_522	NZ_CP015225.1_515	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	100.0	7e-214	587.0	True	False	False	NZ_CP015225.1_515	K10439
pseudo6_N2E2	Pf6N2E2_5329	NZ_FOPT01000025.1_14	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	99.1	2.43e-152	424.0	True	False	False	NZ_FOPT01000025.1_14	K07018
pseudo6_N2E2	Pf6N2E2_5344	NZ_FMWA01000013.1_4	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	100.0	4.26e-86	249.0	True	False	False	NZ_FMWA01000013.1_4	K07460
pseudo6_N2E2	Pf6N2E2_5446	NZ_FNNL01000007.1_3	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	98.1	5.4300000000000005e-183	505.0	True	False	False	NZ_FNNL01000007.1_3	K07229
pseudo6_N2E2	Pf6N2E2_5519	NZ_FNZL01000068.1_2	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	100.0	1.21e-134	377.0	True	False	False	NZ_FNZL01000068.1_2	K00798
pseudo6_N2E2	Pf6N2E2_5767	NZ_CP015225.1_5761	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	100.0	2.23e-212	585.0	False	True	False	NZ_CP015225.1_5761	K03453
pseudo6_N2E2	Pf6N2E2_5838	NZ_FOPT01000015.1_60	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	98.5	8.43e-191	525.0	True	False	False	NZ_FOPT01000015.1_60	K01816
pseudo6_N2E2	Pf6N2E2_5969	NZ_CP015225.1_5955	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	100.0	0.0	996.0	True	False	False	NZ_CP015225.1_5955	K10441
pseudo6_N2E2	Pf6N2E2_5970	NZ_CP015225.1_5956	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	100.0	1.17e-219	603.0	True	False	False	NZ_CP015225.1_5956	K10440
pseudo6_N2E2	Pf6N2E2_676	NZ_FMXH01000002.1_65	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	99.6	4.680000000000001e-194	534.0	True	False	False	NZ_FMXH01000002.1_65	K02030
pseudo6_N2E2	Pf6N2E2_71	NZ_FPIX01000001.1_610	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	99.0	7.770000000000002e-144	402.0	True	False	False	NZ_FPIX01000001.1_610	K01817
pseudo6_N2E2	Pf6N2E2_826	NZ_CP015225.1_814	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	100.0	7.61e-140	394.0	True	False	False	NZ_CP015225.1_814	K02030
pseudo6_N2E2	Pf6N2E2_834	NZ_FMXH01000016.1_30	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	99.4	0.0	1927.0	True	False	False	NZ_FMXH01000016.1_30	K18303
pseudo6_N2E2	Pf6N2E2_991	NZ_JACNDS010000001.1_1121	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	100.0	5.660000000000001e-226	620.0	False	True	False	NZ_JACNDS010000001.1_1121	K10439
pseudo6_N2E2	Pf6N2E2_992	NZ_JACNDS010000001.1_1123	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	100.0	1.1e-218	602.0	False	True	False	NZ_JACNDS010000001.1_1123	K10440
pseudo6_N2E2	Pf6N2E2_993	NZ_JACNDS010000001.1_1124	s__Pseudomonas_E_fluorescens_Q--RS_GCF_001623525.1	100.0	0.0	957.0	False	True	False	NZ_JACNDS010000001.1_1124	K10441
