berdl_cluster_id,adp1_cluster_id,is_core,is_auxiliary,is_singleton
NZ_MPVT01000009.1_134,NHSXFYEX_mmseqsCluster_3199,True,False,False
NZ_MPVT01000009.1_137,NHSXFYEX_mmseqsCluster_3957,True,False,False
NZ_MPVT01000009.1_165,NHSXFYEX_mmseqsCluster_1350,True,False,False
NZ_MPVT01000009.1_166,NHSXFYEX_mmseqsCluster_3142,True,False,False
NZ_MPVT01000009.1_169,NHSXFYEX_mmseqsCluster_4033,True,False,False
NZ_MPVT01000009.1_197,NHSXFYEX_mmseqsCluster_1866,True,False,False
NZ_MPVT01000009.1_198,NHSXFYEX_mmseqsCluster_1676,True,False,False
NZ_MPVT01000009.1_229,NHSXFYEX_mmseqsCluster_1890,True,False,False
NZ_MPVT01000009.1_230,NHSXFYEX_mmseqsCluster_3169,True,False,False
NZ_MPVT01000009.1_233,NHSXFYEX_mmseqsCluster_0265,True,False,False
NZ_MPVT01000009.1_261,NHSXFYEX_mmseqsCluster_2283,True,False,False
NZ_MPVT01000009.1_265,NHSXFYEX_mmseqsCluster_1700,True,False,False
NZ_MPVT01000009.1_293,NHSXFYEX_mmseqsCluster_1713,True,False,False
NZ_MPVT01000009.1_294,NHSXFYEX_mmseqsCluster_1844,True,False,False
NZ_MPVT01000009.1_325,NHSXFYEX_mmseqsCluster_2958,True,False,False
NZ_MPVT01000009.1_326,NHSXFYEX_mmseqsCluster_1060,True,False,False
NZ_MPVT01000009.1_37,NHSXFYEX_mmseqsCluster_3923,True,False,False
NZ_MPVT01000009.1_38,NHSXFYEX_mmseqsCluster_0445,True,False,False
NZ_MPVT01000009.1_41,NHSXFYEX_mmseqsCluster_0928,True,False,False
NZ_MPVT01000009.1_5,NHSXFYEX_mmseqsCluster_3712,True,False,False
NZ_MPVT01000009.1_6,NHSXFYEX_mmseqsCluster_1386,True,False,False
NZ_MPVT01000009.1_69,NHSXFYEX_mmseqsCluster_2485,True,False,False
NZ_MPVT01000009.1_70,NHSXFYEX_mmseqsCluster_2795,True,False,False
NZ_MPVT01000009.1_73,NHSXFYEX_mmseqsCluster_2346,True,False,False
NZ_MPVT01000010.1_1,NHSXFYEX_mmseqsCluster_1339,True,False,False
NZ_MPVT01000010.1_129,NHSXFYEX_mmseqsCluster_0745,True,False,False
NZ_MPVT01000010.1_33,NHSXFYEX_mmseqsCluster_0117,True,False,False
NZ_MPVT01000010.1_43,NHSXFYEX_mmseqsCluster_1192,False,True,False
NZ_MPVT01000010.1_65,NHSXFYEX_mmseqsCluster_2209,True,False,False
NZ_MPVT01000010.1_97,NHSXFYEX_mmseqsCluster_3558,True,False,False
NZ_MPVT01000011.1_129,NHSXFYEX_mmseqsCluster_1532,True,False,False
NZ_MPVT01000011.1_130,NHSXFYEX_mmseqsCluster_0715,True,False,False
NZ_MPVT01000011.1_161,NHSXFYEX_mmseqsCluster_0030,True,False,False
NZ_MPVT01000011.1_193,NHSXFYEX_mmseqsCluster_1818,True,False,False
NZ_MPVT01000011.1_194,NHSXFYEX_mmseqsCluster_0588,True,False,False
NZ_MPVT01000011.1_225,NHSXFYEX_mmseqsCluster_3622,True,False,False
NZ_MPVT01000011.1_226,NHSXFYEX_mmseqsCluster_0909,True,False,False
NZ_MPVT01000011.1_33,NHSXFYEX_mmseqsCluster_1197,True,False,False
NZ_MPVT01000011.1_65,NHSXFYEX_mmseqsCluster_0948,True,False,False
NZ_MPVT01000011.1_97,NHSXFYEX_mmseqsCluster_2452,True,False,False
NZ_MPVT01000011.1_98,NHSXFYEX_mmseqsCluster_3926,True,False,False
NZ_MPVT01000012.1_4,NHSXFYEX_mmseqsCluster_2469,True,False,False
NZ_MPVT01000013.1_36,NHSXFYEX_mmseqsCluster_2336,True,False,False
NZ_MPVT01000013.1_37,NHSXFYEX_mmseqsCluster_2495,True,False,False
NZ_MPVT01000013.1_4,NHSXFYEX_mmseqsCluster_2430,True,False,False
NZ_MPVT01000013.1_5,NHSXFYEX_mmseqsCluster_1501,True,False,False
NZ_MPVT01000014.1_19,NHSXFYEX_mmseqsCluster_1080,True,False,False
NZ_MPVT01000014.1_51,NHSXFYEX_mmseqsCluster_2770,True,False,False
NZ_MPVT01000014.1_83,NHSXFYEX_mmseqsCluster_0343,True,False,False
NZ_MPVT01000016.1_1,NHSXFYEX_mmseqsCluster_3862,False,True,False
NZ_MPVT01000016.1_100,NHSXFYEX_mmseqsCluster_1484,True,False,False
NZ_MPVT01000016.1_127,NHSXFYEX_mmseqsCluster_1334,True,False,False
NZ_MPVT01000016.1_128,NHSXFYEX_mmseqsCluster_1185,True,False,False
NZ_MPVT01000016.1_129,NHSXFYEX_mmseqsCluster_3288,True,False,False
NZ_MPVT01000016.1_130,NHSXFYEX_mmseqsCluster_3217,True,False,False
NZ_MPVT01000016.1_131,NHSXFYEX_mmseqsCluster_1201,True,False,False
NZ_MPVT01000016.1_132,NHSXFYEX_mmseqsCluster_3055,True,False,False
NZ_MPVT01000016.1_159,NHSXFYEX_mmseqsCluster_0022,False,True,False
NZ_MPVT01000016.1_2,NHSXFYEX_mmseqsCluster_3920,True,False,False
NZ_MPVT01000016.1_3,NHSXFYEX_mmseqsCluster_2164,True,False,False
NZ_MPVT01000016.1_31,NHSXFYEX_mmseqsCluster_1912,True,False,False
NZ_MPVT01000016.1_33,NHSXFYEX_mmseqsCluster_0709,True,False,False
NZ_MPVT01000016.1_34,NHSXFYEX_mmseqsCluster_0274,True,False,False
NZ_MPVT01000016.1_35,NHSXFYEX_mmseqsCluster_3041,True,False,False
NZ_MPVT01000016.1_36,NHSXFYEX_mmseqsCluster_1136,True,False,False
NZ_MPVT01000016.1_4,NHSXFYEX_mmseqsCluster_2383,True,False,False
NZ_MPVT01000016.1_63,NHSXFYEX_mmseqsCluster_2542,True,False,False
NZ_MPVT01000016.1_65,NHSXFYEX_mmseqsCluster_2601,True,False,False
NZ_MPVT01000016.1_66,NHSXFYEX_mmseqsCluster_1799,True,False,False
NZ_MPVT01000016.1_67,NHSXFYEX_mmseqsCluster_2112,True,False,False
NZ_MPVT01000016.1_68,NHSXFYEX_mmseqsCluster_0168,True,False,False
NZ_MPVT01000016.1_95,NHSXFYEX_mmseqsCluster_2587,True,False,False
NZ_MPVT01000016.1_97,NHSXFYEX_mmseqsCluster_1113,True,False,False
NZ_MPVT01000016.1_98,NHSXFYEX_mmseqsCluster_3191,True,False,False
NZ_MPVT01000016.1_99,NHSXFYEX_mmseqsCluster_3152,True,False,False
NZ_MPVT01000018.1_36,NHSXFYEX_mmseqsCluster_2736,True,False,False
NZ_MPVT01000018.1_37,NHSXFYEX_mmseqsCluster_3057,True,False,False
NZ_MPVT01000018.1_4,NHSXFYEX_mmseqsCluster_0734,True,False,False
NZ_MPVT01000018.1_5,NHSXFYEX_mmseqsCluster_0165,True,False,False
NZ_MPVT01000019.1_22,NHSXFYEX_mmseqsCluster_3708,True,False,False
NZ_MPVT01000019.1_23,NHSXFYEX_mmseqsCluster_2627,True,False,False
NZ_MPVT01000019.1_54,NHSXFYEX_mmseqsCluster_2309,True,False,False
NZ_MPVT01000019.1_55,NHSXFYEX_mmseqsCluster_1975,True,False,False
NZ_MPVT01000019.1_56,NHSXFYEX_mmseqsCluster_0181,True,False,False
NZ_MPVT01000019.1_57,NHSXFYEX_mmseqsCluster_3097,True,False,False
NZ_MPVT01000019.1_62,NHSXFYEX_mmseqsCluster_1167,False,True,False
NZ_MPVT01000020.1_1,NHSXFYEX_mmseqsCluster_3449,False,True,True
NZ_MPVT01000021.1_38,NHSXFYEX_mmseqsCluster_1207,True,False,False
NZ_MPVT01000021.1_39,NHSXFYEX_mmseqsCluster_1327,True,False,False
NZ_MPVT01000021.1_6,NHSXFYEX_mmseqsCluster_2219,True,False,False
NZ_MPVT01000023.1_3,NHSXFYEX_mmseqsCluster_3683,True,False,False
NZ_MPVT01000023.1_30,NHSXFYEX_mmseqsCluster_0390,True,False,False
NZ_MPVT01000023.1_31,NHSXFYEX_mmseqsCluster_0102,True,False,False
NZ_MPVT01000023.1_35,NHSXFYEX_mmseqsCluster_3586,True,False,False
NZ_MPVT01000023.1_36,NHSXFYEX_mmseqsCluster_3764,True,False,False
NZ_MPVT01000023.1_37,NHSXFYEX_mmseqsCluster_0674,True,False,False
NZ_MPVT01000023.1_4,NHSXFYEX_mmseqsCluster_4075,True,False,False
NZ_MPVT01000023.1_5,NHSXFYEX_mmseqsCluster_0305,True,False,False
NZ_MPVT01000023.1_62,NHSXFYEX_mmseqsCluster_2216,True,False,False
NZ_MPVT01000023.1_63,NHSXFYEX_mmseqsCluster_0148,True,False,False
NZ_MPVT01000024.1_31,NHSXFYEX_mmseqsCluster_3999,True,False,False
NZ_MPVT01000024.1_63,NHSXFYEX_mmseqsCluster_2692,True,False,False
NZ_MPVT01000026.1_19,NHSXFYEX_mmseqsCluster_0995,True,False,False
NZ_MPVT01000026.1_20,NHSXFYEX_mmseqsCluster_1239,True,False,False
NZ_MPVT01000026.1_21,NHSXFYEX_mmseqsCluster_0909,True,False,False
NZ_MPVT01000027.1_1,NHSXFYEX_mmseqsCluster_0920,False,True,False
NZ_MPVT01000028.1_4,NHSXFYEX_mmseqsCluster_0918,True,False,False
NZ_MPVT01000028.1_5,NHSXFYEX_mmseqsCluster_2792,True,False,False
NZ_MPVT01000034.1_1,NHSXFYEX_mmseqsCluster_1492,False,True,True
NZ_MPVT01000035.1_1,NHSXFYEX_mmseqsCluster_2768,False,True,True
NZ_MPVT01000038.1_1,NHSXFYEX_mmseqsCluster_2374,False,True,False
NZ_MPVT01000040.1_1,NHSXFYEX_mmseqsCluster_3958,False,True,False
NZ_MPVT01000040.1_2,NHSXFYEX_mmseqsCluster_3591,False,True,True
NZ_MPVT01000044.1_1,NHSXFYEX_mmseqsCluster_3218,False,True,True
NZ_MPVT01000050.1_1,NHSXFYEX_mmseqsCluster_0502,False,True,False
NZ_MPVT01000052.1_1,NHSXFYEX_mmseqsCluster_0037,False,True,True
NZ_MPVT01000055.1_1,NHSXFYEX_mmseqsCluster_2995,False,True,True
NZ_MPVT01000058.1_1,NHSXFYEX_mmseqsCluster_3817,False,True,False
NZ_MPVT01000060.1_1,NHSXFYEX_mmseqsCluster_0031,False,True,True
NZ_MPVT01000060.1_2,NHSXFYEX_mmseqsCluster_2122,False,True,True
NZ_MPVT01000061.1_1,NHSXFYEX_mmseqsCluster_1146,False,True,True
NZ_MPVT01000062.1_1,NHSXFYEX_mmseqsCluster_2636,False,True,True
NZ_MPVT01000063.1_1,NHSXFYEX_mmseqsCluster_3255,False,True,True
NZ_MPVT01000065.1_1,NHSXFYEX_mmseqsCluster_1402,False,True,True
NZ_MPVT01000068.1_1,NHSXFYEX_mmseqsCluster_0341,False,True,True
NZ_MPVT01000069.1_1,NHSXFYEX_mmseqsCluster_3294,False,True,True
NZ_MPVT01000072.1_1,NHSXFYEX_mmseqsCluster_3995,False,True,True
NZ_MPVT01000073.1_1,NHSXFYEX_mmseqsCluster_3767,False,True,True
NZ_MPVU01000001.1_10,NHSXFYEX_mmseqsCluster_3908,True,False,False
NZ_MPVU01000001.1_105,NHSXFYEX_mmseqsCluster_2929,True,False,False
NZ_MPVU01000001.1_106,NHSXFYEX_mmseqsCluster_1671,True,False,False
NZ_MPVU01000001.1_107,NHSXFYEX_mmseqsCluster_1979,True,False,False
NZ_MPVU01000001.1_108,NHSXFYEX_mmseqsCluster_0643,True,False,False
NZ_MPVU01000001.1_109,NHSXFYEX_mmseqsCluster_1887,True,False,False
NZ_MPVU01000001.1_11,NHSXFYEX_mmseqsCluster_0491,True,False,False
NZ_MPVU01000001.1_110,NHSXFYEX_mmseqsCluster_1725,True,False,False
NZ_MPVU01000001.1_12,NHSXFYEX_mmseqsCluster_3702,True,False,False
NZ_MPVU01000001.1_13,NHSXFYEX_mmseqsCluster_0023,True,False,False
NZ_MPVU01000001.1_137,NHSXFYEX_mmseqsCluster_0606,True,False,False
NZ_MPVU01000001.1_138,NHSXFYEX_mmseqsCluster_1006,True,False,False
NZ_MPVU01000001.1_139,NHSXFYEX_mmseqsCluster_2240,True,False,False
NZ_MPVU01000001.1_14,NHSXFYEX_mmseqsCluster_2608,True,False,False
NZ_MPVU01000001.1_140,NHSXFYEX_mmseqsCluster_0834,True,False,False
NZ_MPVU01000001.1_141,NHSXFYEX_mmseqsCluster_3645,True,False,False
NZ_MPVU01000001.1_142,NHSXFYEX_mmseqsCluster_2227,True,False,False
NZ_MPVU01000001.1_169,NHSXFYEX_mmseqsCluster_2510,True,False,False
NZ_MPVU01000001.1_170,NHSXFYEX_mmseqsCluster_1282,True,False,False
NZ_MPVU01000001.1_171,NHSXFYEX_mmseqsCluster_3107,True,False,False
NZ_MPVU01000001.1_172,NHSXFYEX_mmseqsCluster_1274,True,False,False
NZ_MPVU01000001.1_173,NHSXFYEX_mmseqsCluster_3678,True,False,False
NZ_MPVU01000001.1_174,NHSXFYEX_mmseqsCluster_1149,True,False,False
NZ_MPVU01000001.1_201,NHSXFYEX_mmseqsCluster_3781,True,False,False
NZ_MPVU01000001.1_202,NHSXFYEX_mmseqsCluster_2667,True,False,False
NZ_MPVU01000001.1_203,NHSXFYEX_mmseqsCluster_2293,True,False,False
NZ_MPVU01000001.1_204,NHSXFYEX_mmseqsCluster_0288,True,False,False
NZ_MPVU01000001.1_205,NHSXFYEX_mmseqsCluster_2162,True,False,False
NZ_MPVU01000001.1_233,NHSXFYEX_mmseqsCluster_0311,True,False,False
NZ_MPVU01000001.1_234,NHSXFYEX_mmseqsCluster_1938,True,False,False
NZ_MPVU01000001.1_235,NHSXFYEX_mmseqsCluster_1298,True,False,False
NZ_MPVU01000001.1_236,NHSXFYEX_mmseqsCluster_2745,True,False,False
NZ_MPVU01000001.1_265,NHSXFYEX_mmseqsCluster_1551,True,False,False
NZ_MPVU01000001.1_266,NHSXFYEX_mmseqsCluster_1953,True,False,False
NZ_MPVU01000001.1_267,NHSXFYEX_mmseqsCluster_1464,True,False,False
NZ_MPVU01000001.1_268,NHSXFYEX_mmseqsCluster_2118,True,False,False
NZ_MPVU01000001.1_269,NHSXFYEX_mmseqsCluster_3310,True,False,False
NZ_MPVU01000001.1_270,NHSXFYEX_mmseqsCluster_0657,True,False,False
NZ_MPVU01000001.1_41,NHSXFYEX_mmseqsCluster_2600,True,False,False
NZ_MPVU01000001.1_42,NHSXFYEX_mmseqsCluster_0000,True,False,False
NZ_MPVU01000001.1_43,NHSXFYEX_mmseqsCluster_1108,True,False,False
NZ_MPVU01000001.1_44,NHSXFYEX_mmseqsCluster_0404,True,False,False
NZ_MPVU01000001.1_45,NHSXFYEX_mmseqsCluster_1399,True,False,False
NZ_MPVU01000001.1_46,NHSXFYEX_mmseqsCluster_2450,True,False,False
NZ_MPVU01000001.1_73,NHSXFYEX_mmseqsCluster_3685,True,False,False
NZ_MPVU01000001.1_74,NHSXFYEX_mmseqsCluster_2413,True,False,False
NZ_MPVU01000001.1_75,NHSXFYEX_mmseqsCluster_3384,True,False,False
NZ_MPVU01000001.1_76,NHSXFYEX_mmseqsCluster_3390,True,False,False
NZ_MPVU01000001.1_77,NHSXFYEX_mmseqsCluster_0864,True,False,False
NZ_MPVU01000001.1_78,NHSXFYEX_mmseqsCluster_0938,True,False,False
NZ_MPVU01000001.1_9,NHSXFYEX_mmseqsCluster_1857,True,False,False
NZ_MPVU01000002.1_1,NHSXFYEX_mmseqsCluster_1737,False,True,False
NZ_MPVU01000002.1_112,NHSXFYEX_mmseqsCluster_3448,True,False,False
NZ_MPVU01000002.1_113,NHSXFYEX_mmseqsCluster_1083,True,False,False
NZ_MPVU01000002.1_114,NHSXFYEX_mmseqsCluster_0871,True,False,False
NZ_MPVU01000002.1_144,NHSXFYEX_mmseqsCluster_2298,True,False,False
NZ_MPVU01000002.1_145,NHSXFYEX_mmseqsCluster_4004,True,False,False
NZ_MPVU01000002.1_146,NHSXFYEX_mmseqsCluster_3046,True,False,False
NZ_MPVU01000002.1_16,NHSXFYEX_mmseqsCluster_1738,True,False,False
NZ_MPVU01000002.1_17,NHSXFYEX_mmseqsCluster_2873,True,False,False
NZ_MPVU01000002.1_176,NHSXFYEX_mmseqsCluster_1295,True,False,False
NZ_MPVU01000002.1_177,NHSXFYEX_mmseqsCluster_3049,True,False,False
NZ_MPVU01000002.1_178,NHSXFYEX_mmseqsCluster_0971,True,False,False
NZ_MPVU01000002.1_18,NHSXFYEX_mmseqsCluster_1257,True,False,False
NZ_MPVU01000002.1_19,NHSXFYEX_mmseqsCluster_0029,True,False,False
NZ_MPVU01000002.1_208,NHSXFYEX_mmseqsCluster_3761,True,False,False
NZ_MPVU01000002.1_209,NHSXFYEX_mmseqsCluster_0601,True,False,False
NZ_MPVU01000002.1_210,NHSXFYEX_mmseqsCluster_0842,True,False,False
NZ_MPVU01000002.1_240,NHSXFYEX_mmseqsCluster_3372,True,False,False
NZ_MPVU01000002.1_241,NHSXFYEX_mmseqsCluster_1547,True,False,False
NZ_MPVU01000002.1_242,NHSXFYEX_mmseqsCluster_1074,True,False,False
NZ_MPVU01000002.1_272,NHSXFYEX_mmseqsCluster_0841,True,False,False
NZ_MPVU01000002.1_273,NHSXFYEX_mmseqsCluster_2835,True,False,False
NZ_MPVU01000002.1_274,NHSXFYEX_mmseqsCluster_1115,True,False,False
NZ_MPVU01000002.1_304,NHSXFYEX_mmseqsCluster_2383,True,False,False
NZ_MPVU01000002.1_305,NHSXFYEX_mmseqsCluster_1005,True,False,False
NZ_MPVU01000002.1_306,NHSXFYEX_mmseqsCluster_2916,True,False,False
NZ_MPVU01000002.1_336,NHSXFYEX_mmseqsCluster_4080,True,False,False
NZ_MPVU01000002.1_337,NHSXFYEX_mmseqsCluster_1166,True,False,False
NZ_MPVU01000002.1_338,NHSXFYEX_mmseqsCluster_1122,True,False,False
NZ_MPVU01000002.1_368,NHSXFYEX_mmseqsCluster_1631,True,False,False
NZ_MPVU01000002.1_369,NHSXFYEX_mmseqsCluster_3532,True,False,False
NZ_MPVU01000002.1_400,NHSXFYEX_mmseqsCluster_3756,True,False,False
NZ_MPVU01000002.1_401,NHSXFYEX_mmseqsCluster_3425,True,False,False
NZ_MPVU01000002.1_432,NHSXFYEX_mmseqsCluster_0189,True,False,False
NZ_MPVU01000002.1_433,NHSXFYEX_mmseqsCluster_3745,True,False,False
NZ_MPVU01000002.1_464,NHSXFYEX_mmseqsCluster_2130,True,False,False
NZ_MPVU01000002.1_465,NHSXFYEX_mmseqsCluster_1791,True,False,False
NZ_MPVU01000002.1_48,NHSXFYEX_mmseqsCluster_0315,True,False,False
NZ_MPVU01000002.1_496,NHSXFYEX_mmseqsCluster_1909,True,False,False
NZ_MPVU01000002.1_497,NHSXFYEX_mmseqsCluster_1292,True,False,False
NZ_MPVU01000002.1_528,NHSXFYEX_mmseqsCluster_3697,True,False,False
NZ_MPVU01000002.1_529,NHSXFYEX_mmseqsCluster_2941,True,False,False
NZ_MPVU01000002.1_80,NHSXFYEX_mmseqsCluster_3954,True,False,False
NZ_MPVU01000002.1_81,NHSXFYEX_mmseqsCluster_3867,True,False,False
NZ_MPVU01000002.1_82,NHSXFYEX_mmseqsCluster_0690,True,False,False
NZ_MPVU01000003.1_11,NHSXFYEX_mmseqsCluster_2272,True,False,False
NZ_MPVU01000003.1_12,NHSXFYEX_mmseqsCluster_3688,True,False,False
NZ_MPVU01000003.1_13,NHSXFYEX_mmseqsCluster_3843,True,False,False
NZ_MPVU01000003.1_14,NHSXFYEX_mmseqsCluster_3380,True,False,False
NZ_MPVU01000003.1_43,NHSXFYEX_mmseqsCluster_0923,True,False,False
NZ_MPVU01000003.1_44,NHSXFYEX_mmseqsCluster_1329,True,False,False
NZ_MPVU01000003.1_45,NHSXFYEX_mmseqsCluster_3375,True,False,False
NZ_MPVU01000003.1_46,NHSXFYEX_mmseqsCluster_1809,True,False,False
NZ_MPVU01000003.1_49,NHSXFYEX_mmseqsCluster_0557,True,False,False
NZ_MPVU01000004.1_184,NHSXFYEX_mmseqsCluster_0112,True,False,False
NZ_MPVU01000004.1_185,NHSXFYEX_mmseqsCluster_1699,True,False,False
NZ_MPVU01000004.1_216,NHSXFYEX_mmseqsCluster_1350,True,False,False
NZ_MPVU01000004.1_217,NHSXFYEX_mmseqsCluster_3284,True,False,False
NZ_MPVU01000004.1_248,NHSXFYEX_mmseqsCluster_0644,True,False,False
NZ_MPVU01000004.1_280,NHSXFYEX_mmseqsCluster_0033,True,False,False
NZ_MPVU01000004.1_312,NHSXFYEX_mmseqsCluster_2001,True,False,False
NZ_MPVU01000004.1_344,NHSXFYEX_mmseqsCluster_2285,True,False,False
NZ_MPVU01000004.1_345,NHSXFYEX_mmseqsCluster_1928,True,False,False
NZ_MPVU01000005.1_122,NHSXFYEX_mmseqsCluster_3461,True,False,False
NZ_MPVU01000005.1_123,NHSXFYEX_mmseqsCluster_1995,True,False,False
NZ_MPVU01000005.1_124,NHSXFYEX_mmseqsCluster_1960,True,False,False
NZ_MPVU01000005.1_154,NHSXFYEX_mmseqsCluster_3985,True,False,False
NZ_MPVU01000005.1_155,NHSXFYEX_mmseqsCluster_1244,True,False,False
NZ_MPVU01000005.1_156,NHSXFYEX_mmseqsCluster_0954,True,False,False
NZ_MPVU01000005.1_186,NHSXFYEX_mmseqsCluster_3905,True,False,False
NZ_MPVU01000005.1_187,NHSXFYEX_mmseqsCluster_0718,True,False,False
NZ_MPVU01000005.1_188,NHSXFYEX_mmseqsCluster_3191,True,False,False
NZ_MPVU01000005.1_218,NHSXFYEX_mmseqsCluster_1954,True,False,False
NZ_MPVU01000005.1_219,NHSXFYEX_mmseqsCluster_1493,True,False,False
NZ_MPVU01000005.1_220,NHSXFYEX_mmseqsCluster_0823,True,False,False
NZ_MPVU01000005.1_250,NHSXFYEX_mmseqsCluster_1881,True,False,False
NZ_MPVU01000005.1_251,NHSXFYEX_mmseqsCluster_2687,True,False,False
NZ_MPVU01000005.1_252,NHSXFYEX_mmseqsCluster_0389,True,False,False
NZ_MPVU01000005.1_26,NHSXFYEX_mmseqsCluster_2410,True,False,False
NZ_MPVU01000005.1_27,NHSXFYEX_mmseqsCluster_3265,True,False,False
NZ_MPVU01000005.1_28,NHSXFYEX_mmseqsCluster_2861,True,False,False
NZ_MPVU01000005.1_282,NHSXFYEX_mmseqsCluster_3577,True,False,False
NZ_MPVU01000005.1_283,NHSXFYEX_mmseqsCluster_0590,True,False,False
NZ_MPVU01000005.1_284,NHSXFYEX_mmseqsCluster_0540,True,False,False
NZ_MPVU01000005.1_314,NHSXFYEX_mmseqsCluster_0249,True,False,False
NZ_MPVU01000005.1_315,NHSXFYEX_mmseqsCluster_2973,True,False,False
NZ_MPVU01000005.1_316,NHSXFYEX_mmseqsCluster_1496,True,False,False
NZ_MPVU01000005.1_346,NHSXFYEX_mmseqsCluster_2024,True,False,False
NZ_MPVU01000005.1_347,NHSXFYEX_mmseqsCluster_2207,True,False,False
NZ_MPVU01000005.1_58,NHSXFYEX_mmseqsCluster_3721,True,False,False
NZ_MPVU01000005.1_59,NHSXFYEX_mmseqsCluster_0812,True,False,False
NZ_MPVU01000005.1_60,NHSXFYEX_mmseqsCluster_2297,True,False,False
NZ_MPVU01000005.1_90,NHSXFYEX_mmseqsCluster_1801,True,False,False
NZ_MPVU01000005.1_91,NHSXFYEX_mmseqsCluster_0996,True,False,False
NZ_MPVU01000005.1_92,NHSXFYEX_mmseqsCluster_1964,True,False,False
NZ_MPVU01000006.1_1,NHSXFYEX_mmseqsCluster_0274,True,False,False
NZ_MPVU01000006.1_123,NHSXFYEX_mmseqsCluster_3909,True,False,False
NZ_MPVU01000006.1_124,NHSXFYEX_mmseqsCluster_3851,True,False,False
NZ_MPVU01000006.1_125,NHSXFYEX_mmseqsCluster_3819,True,False,False
NZ_MPVU01000006.1_127,NHSXFYEX_mmseqsCluster_1340,True,False,False
NZ_MPVU01000006.1_128,NHSXFYEX_mmseqsCluster_0068,True,False,False
NZ_MPVU01000006.1_129,NHSXFYEX_mmseqsCluster_3931,True,False,False
NZ_MPVU01000006.1_130,NHSXFYEX_mmseqsCluster_3076,True,False,False
NZ_MPVU01000006.1_155,NHSXFYEX_mmseqsCluster_2381,True,False,False
NZ_MPVU01000006.1_156,NHSXFYEX_mmseqsCluster_0123,True,False,False
NZ_MPVU01000006.1_157,NHSXFYEX_mmseqsCluster_1927,True,False,False
NZ_MPVU01000006.1_158,NHSXFYEX_mmseqsCluster_2910,True,False,False
NZ_MPVU01000006.1_159,NHSXFYEX_mmseqsCluster_3400,True,False,False
NZ_MPVU01000006.1_160,NHSXFYEX_mmseqsCluster_2319,True,False,False
NZ_MPVU01000006.1_161,NHSXFYEX_mmseqsCluster_3557,True,False,False
NZ_MPVU01000006.1_162,NHSXFYEX_mmseqsCluster_3914,True,False,False
NZ_MPVU01000006.1_27,NHSXFYEX_mmseqsCluster_0846,True,False,False
NZ_MPVU01000006.1_28,NHSXFYEX_mmseqsCluster_3804,True,False,False
NZ_MPVU01000006.1_29,NHSXFYEX_mmseqsCluster_3634,True,False,False
NZ_MPVU01000006.1_30,NHSXFYEX_mmseqsCluster_1926,True,False,False
NZ_MPVU01000006.1_31,NHSXFYEX_mmseqsCluster_2739,True,False,False
NZ_MPVU01000006.1_32,NHSXFYEX_mmseqsCluster_3146,True,False,False
NZ_MPVU01000006.1_33,NHSXFYEX_mmseqsCluster_2145,True,False,False
NZ_MPVU01000006.1_34,NHSXFYEX_mmseqsCluster_2790,True,False,False
NZ_MPVU01000006.1_59,NHSXFYEX_mmseqsCluster_0657,True,False,False
NZ_MPVU01000006.1_60,NHSXFYEX_mmseqsCluster_1080,True,False,False
NZ_MPVU01000006.1_61,NHSXFYEX_mmseqsCluster_3565,True,False,False
NZ_MPVU01000006.1_62,NHSXFYEX_mmseqsCluster_0657,True,False,False
NZ_MPVU01000006.1_63,NHSXFYEX_mmseqsCluster_0765,True,False,False
NZ_MPVU01000006.1_64,NHSXFYEX_mmseqsCluster_1639,True,False,False
NZ_MPVU01000006.1_65,NHSXFYEX_mmseqsCluster_1294,True,False,False
NZ_MPVU01000006.1_91,NHSXFYEX_mmseqsCluster_2602,True,False,False
NZ_MPVU01000006.1_92,NHSXFYEX_mmseqsCluster_3600,True,False,False
NZ_MPVU01000006.1_93,NHSXFYEX_mmseqsCluster_2582,True,False,False
NZ_MPVU01000006.1_94,NHSXFYEX_mmseqsCluster_2414,True,False,False
NZ_MPVU01000006.1_95,NHSXFYEX_mmseqsCluster_3907,True,False,False
NZ_MPVU01000006.1_96,NHSXFYEX_mmseqsCluster_2988,True,False,False
NZ_MPVU01000006.1_97,NHSXFYEX_mmseqsCluster_0272,True,False,False
NZ_MPVU01000006.1_98,NHSXFYEX_mmseqsCluster_3457,True,False,False
NZ_MPVU01000007.1_1,NHSXFYEX_mmseqsCluster_0625,False,True,False
NZ_MPVU01000007.1_101,NHSXFYEX_mmseqsCluster_3477,True,False,False
NZ_MPVU01000007.1_102,NHSXFYEX_mmseqsCluster_0775,True,False,False
NZ_MPVU01000007.1_103,NHSXFYEX_mmseqsCluster_3191,True,False,False
NZ_MPVU01000007.1_129,NHSXFYEX_mmseqsCluster_3414,True,False,False
NZ_MPVU01000007.1_133,NHSXFYEX_mmseqsCluster_3916,True,False,False
NZ_MPVU01000007.1_134,NHSXFYEX_mmseqsCluster_1840,True,False,False
NZ_MPVU01000007.1_161,NHSXFYEX_mmseqsCluster_3832,True,False,False
NZ_MPVU01000007.1_165,NHSXFYEX_mmseqsCluster_0558,True,False,False
NZ_MPVU01000007.1_166,NHSXFYEX_mmseqsCluster_3259,True,False,False
NZ_MPVU01000007.1_167,NHSXFYEX_mmseqsCluster_0551,True,False,False
