species_id,nutrient_group,nutrient_core,nutrient_noncore,metal_core,metal_noncore,odds_ratio,fisher_p
s__UBA1546_sp001871685--GB_GCA_001871685.1,N_genes,0,2,1,2,0.0,1.0
s__Stenotrophomonas_sp003086795--GB_GCA_003510825.1,N_genes,0,2,2,1,0.0,0.4000000000000001
s__Acetobacter_peroxydans--RS_GCF_006539345.1,N_genes,0,2,2,0,0.0,0.3333333333333333
s__Hassallia_hofmanni--RS_GCF_000582685.1,N_genes,2,0,3,0,,1.0
s__Methanosarcina_sp000979455--RS_GCF_000979455.1,N_genes,2,5,11,4,0.145,0.07430340557275542
s__Phascolarctobacterium_A_sp022718015--GB_GCA_022718015.1,N_genes,2,0,1,1,inf,1.0
s__Methanomethylophilus_sp001481295--RS_GCF_001481295.1,N_genes,3,14,6,4,0.143,0.03930272625924801
s__Ruminococcus_D_sp902786975--GB_GCA_902786975.1,N_genes,4,0,1,1,inf,0.3333333333333333
s__Rubrivivax_sp903938815--GB_GCA_903938815.1,N_genes,0,3,1,6,0.0,1.0
s__KS41_sp903873165--GB_GCA_903873165.1,N_genes,2,0,2,1,inf,1.0
s__Dysgonomonas_capnocytophagoides--RS_GCF_000426485.1,N_genes,0,4,2,2,0.0,0.4285714285714286
s__CAG-510_sp003979355--GB_GCA_013316825.1,N_genes,0,2,0,3,,1.0
s__Iocasia_fonsfrigidae--RS_GCF_017751145.1,N_genes,2,0,1,1,inf,1.0
s__Youngiibacter_sp002428415--GB_GCA_002428415.1,N_genes,0,2,0,4,,1.0
s__DC0425bin3_sp002753665--GB_GCA_002753665.1,N_genes,2,0,2,0,,1.0
s__Ruminiclostridium_termitidis--RS_GCF_000350485.1,N_genes,0,5,1,3,0.0,0.4444444444444445
s__Mobilitalea_sp023407175--GB_GCA_023407175.1,N_genes,9,1,3,3,9.0,0.11813186813186813
s__DTU013_sp023412665--GB_GCA_023412665.1,N_genes,1,2,0,3,inf,1.0
s__Propionivibrio_sp017990155--GB_GCA_017990155.1,N_genes,0,2,1,6,0.0,1.0
s__JAFGUR01_sp017988045--GB_GCA_017988045.1,N_genes,3,3,3,0,0.0,0.4642857142857142
s__Anaeromyxobacter_dehalogenans--RS_GCF_000022145.1,N_genes,0,2,3,0,0.0,0.10000000000000002
s__Sulfurospirillum_multivorans--RS_GCF_000568815.1,N_genes,3,0,3,0,,1.0
s__Kosakonia_arachidis--RS_GCF_900116535.1,N_genes,4,0,2,0,,1.0
s__Azospirillum_oryzae--RS_GCF_008364795.1,N_genes,2,0,2,1,inf,1.0
s__PB-SRB1_sp003500125--GB_GCA_016722945.1,N_genes,0,2,0,4,,1.0
s__ISDg_sp902783725--GB_GCA_902783725.1,N_genes,0,2,2,0,0.0,0.3333333333333333
s__D16-34_sp910575165--GB_GCA_910575165.1,N_genes,0,2,2,0,0.0,0.3333333333333333
s__Trichodesmium_erythraeum--GB_GCA_018457135.1,N_genes,2,0,2,0,,1.0
s__Ruminiclostridium_sp023393115--GB_GCA_023393115.1,N_genes,1,2,3,5,0.833,1.0
s__Hydrogenophaga_sp001770905--RS_GCF_020510445.1,N_genes,2,0,2,4,inf,0.4285714285714286
s__Methylomonas_koyamae--RS_GCF_019669905.1,N_genes,2,1,4,3,1.5,1.0
s__Paenibacillus_rhizophilus--RS_GCF_003854965.1,N_genes,3,1,3,1,1.0,1.0
s__Bradyrhizobium_guangdongense--RS_GCF_004114975.1,N_genes,2,0,3,0,,1.0
s__Thermococcus_barossii--RS_GCF_002214465.1,N_genes,7,0,8,3,inf,0.24509803921568632
s__Paraburkholderia_sprentiae--RS_GCF_001865575.2,N_genes,2,0,2,0,,1.0
s__CG07-land_sp002779595--GB_GCA_002779595.1,N_genes,2,0,6,1,inf,1.0
s__Methanobrevibacter_B_sp900314605--GB_GCA_900314605.1,N_genes,2,0,5,3,inf,1.0
s__Methanobrevibacter_A_sp902789505--GB_GCA_902789505.1,N_genes,3,0,5,3,inf,0.49090909090909085
s__Methanosphaera_sp022768985--GB_GCA_022768985.1,N_genes,3,0,5,1,inf,1.0
s__Trichlorobacter_sp002419465--GB_GCA_002419465.1,N_genes,1,6,2,1,0.083,0.18333333333333332
s__EX4484-36_sp002254765--GB_GCA_002254765.1,N_genes,1,1,4,5,1.25,1.0
s__B111-G9_sp011042035--GB_GCA_011042035.1,N_genes,0,2,1,1,0.0,1.0
s__Nostoc_sp017115105--GB_GCA_017115105.1,N_genes,4,0,4,0,,1.0
s__Magnetospirillum_sp001898825--GB_GCA_001898825.1,N_genes,0,2,1,2,0.0,1.0
s__Desulfocapsa_sp018820855--GB_GCA_018820855.1,N_genes,4,0,2,3,inf,0.16666666666666669
s__Actibacterium_A_naphthalenivorans--RS_GCF_014196965.1,N_genes,2,0,2,8,inf,0.09090909090909091
s__Mesorhizobium_sp003952505--RS_GCF_003952505.1,N_genes,1,1,2,14,7.0,0.3137254901960785
s__Prosthecomicrobium_A_hirschii--RS_GCF_001305515.1,N_genes,2,0,1,1,inf,1.0
s__Methanobacterium_D_bryantii--RS_GCF_002287175.1,N_genes,7,0,5,0,,1.0
s__Rhizobium_lentis_A--RS_GCF_014200175.1,N_genes,1,1,3,1,0.333,1.0
s__Eubacterium_F_sp900539115--GB_GCA_900539115.1,N_genes,0,2,2,5,0.0,1.0
s__Megasphaera_sp902388315--GB_GCA_902388315.1,N_genes,2,0,2,1,inf,1.0
s__UBA1066_sp902776305--GB_GCA_902776305.1,N_genes,1,6,2,0,0.0,0.08333333333333334
s__CAG-95_sp000438155--GB_GCA_000438155.1,N_genes,0,2,1,3,0.0,1.0
s__Eubacterium_B_sulci--GB_GCA_001189495.1,N_genes,1,4,1,8,2.0,1.0
s__VUNA01_sp934234035--GB_GCA_934234035.1,N_genes,1,1,1,1,1.0,1.0
s__Tepidanaerobacter_acetatoxydans--RS_GCF_000328765.2,N_genes,0,2,0,5,,1.0
s__JAHJIY01_sp018823175--GB_GCA_018823175.1,N_genes,2,0,2,1,inf,1.0
s__Allorhizobium_sp020621905--GB_GCA_020621905.1,N_genes,2,0,1,2,inf,0.4000000000000001
s__Eubacterium_I_sp021201535--GB_GCA_021201535.1,N_genes,2,1,5,0,0.0,0.375
s__Pelotomaculum_C_schinkii--RS_GCF_004369205.1,N_genes,2,1,1,2,4.0,1.0
s__Caproicibacter_fermentans--RS_GCF_009746625.1,N_genes,2,0,3,1,inf,1.0
s__Haloarcula_hispanica--RS_GCF_000223905.1,N_genes,3,5,6,2,0.2,0.3146853146853147
s__Thiococcus_pfennigii--RS_GCF_016583835.1,N_genes,2,0,1,1,inf,1.0
s__Methanothermobacter_thermautotrophicus--RS_GCF_000008645.1,N_genes,2,1,7,2,0.571,1.0
s__CAIRTM01_sp903881505--GB_GCA_903881505.1,N_genes,0,2,1,4,0.0,1.0
s__Blautia_A_sp934359835--GB_GCA_934359835.1,N_genes,2,0,2,1,inf,1.0
s__Anaerotruncus_massiliensis_A--RS_GCF_900186535.1,N_genes,2,0,3,0,,1.0
s__WQTX01_sp002069975--GB_GCA_002069975.1,N_genes,2,0,1,2,inf,0.4000000000000001
s__Dehalobacter_sp009910795--GB_GCA_009910795.1,N_genes,2,0,3,3,inf,0.4642857142857143
s__Thermincola_ferriacetica--RS_GCF_001263415.1,N_genes,2,0,3,0,,1.0
s__Halarchaeum_grantii--RS_GCF_014647455.2,N_genes,1,1,12,4,0.333,0.4901960784313726
s__Haloprofundus_halophilus--RS_GCF_003439925.1,N_genes,3,1,6,0,0.0,0.4000000000000001
s__Thermosulfuriphilus_ammonigenes--RS_GCF_011207455.1,N_genes,2,1,0,3,inf,0.4000000000000001
s__Rhodococcus_sp002259415--RS_GCF_002259415.1,N_genes,0,2,2,0,0.0,0.3333333333333333
s__Halanaerobium_saccharolyticum_A--RS_GCF_003259895.1,N_genes,2,0,2,1,inf,1.0
s__Enterocloster_pacaense--GB_GCA_000155435.1,N_genes,1,1,3,3,1.0,1.0
s__Prochlorococcus_A_sp001989455--RS_GCF_001989455.1,N_genes,0,2,0,4,,1.0
s__Treponema_D_sp902792795--GB_GCA_902792795.1,N_genes,2,0,1,2,inf,0.4000000000000001
s__UBA2912_sp900314775--GB_GCA_900314775.1,N_genes,0,2,1,3,0.0,1.0
s__UBA4132_sp903902705--GB_GCA_903902705.1,N_genes,2,5,4,1,0.1,0.2424242424242424
s__Selenomonas_C_sp934202005--GB_GCA_934202005.1,N_genes,1,1,1,1,1.0,1.0
s__GWA2-66-18_sp001799675--GB_GCA_001799675.1,N_genes,0,2,1,1,0.0,1.0
s__Rhodovulum_tesquicola--RS_GCF_024128855.1,N_genes,0,2,0,4,,1.0
s__WYZ-LMO2_sp011605865--GB_GCA_011605865.1,N_genes,3,4,1,6,4.5,0.5594405594405594
s__Natronocalculus_amylovorans--RS_GCF_023638035.1,N_genes,2,5,6,2,0.133,0.13193473193473193
s__JAEUMD01_sp020638035--GB_GCA_020638035.1,N_genes,1,3,1,1,0.333,1.0
s__Methanobrevibacter_sp016838945--GB_GCA_016838945.1,N_genes,2,1,6,0,0.0,0.3333333333333333
s__Clostridium_L_simiarum--RS_GCF_018919175.1,N_genes,2,0,3,0,,1.0
s__Halobellus_limi--RS_GCF_004799685.1,N_genes,2,0,12,0,,1.0
s__Methylocystis_sp000188155--RS_GCF_000188155.2,N_genes,2,0,2,3,inf,0.4285714285714286
s__UBA9775_sp003520145--GB_GCA_003520145.1,N_genes,0,2,0,3,,1.0
s__Dorea_A_longicatena--GB_GCA_025150085.1,N_genes,2,6,2,4,0.667,1.0
s__Anaerovibrio_slackiae--RS_GCF_009695585.1,N_genes,0,3,2,5,0.0,1.0
s__UBA4345_sp002362105--GB_GCA_002362105.1,N_genes,2,0,0,3,inf,0.10000000000000002
s__Hermodarchaeum_sp016550395--GB_GCA_016550395.1,N_genes,1,2,4,13,1.625,1.0
s__Plasticicumulans_sp003962905--GB_GCA_018240295.1,N_genes,0,2,1,4,0.0,1.0
s__JAFUXM01_sp017427625--GB_GCA_017427625.1,N_genes,0,3,0,7,,1.0
s__Thermococcus_A_sp003663525--GB_GCA_003663525.1,N_genes,3,4,7,6,0.643,1.0
s__JAMCVZ01_sp023476565--GB_GCA_023476565.1,N_genes,1,2,1,6,3.0,1.0
s__Firm-04_sp002394125--GB_GCA_002394125.1,N_genes,2,1,0,6,inf,0.08333333333333334
s__Aminidesulfovibrio_sp002382645--GB_GCA_002382645.1,N_genes,0,6,0,4,,1.0
s__UBA8905_sp002402795--GB_GCA_002402795.1,N_genes,0,2,0,3,,1.0
s__Methanoculleus_thermophilus--RS_GCF_001571405.1,N_genes,4,2,7,0,0.0,0.1923076923076923
s__SOKP01_sp011364975--GB_GCA_011364975.1,N_genes,1,2,4,4,0.5,1.0
s__Roseiflexus_sp000016665--RS_GCF_000016665.1,N_genes,0,2,2,5,0.0,1.0
s__XYC_sp018606805--GB_GCA_018606805.1,N_genes,2,1,2,0,0.0,1.0
s__Azoarcus_olearius--RS_GCF_001682385.1,N_genes,2,0,3,0,,1.0
s__Herbaspirillum_seropedicae--RS_GCF_001040945.1,N_genes,0,2,4,0,0.0,0.06666666666666667
s__Halorubrum_californiense--RS_GCF_000336875.1,N_genes,3,2,8,1,0.188,0.5054945054945055
s__Flavonifractor_plautii--RS_GCF_000239295.1,N_genes,1,4,3,7,0.583,1.0
s__Treponema_D_sp900319625--GB_GCA_900319625.1,N_genes,0,3,0,3,,1.0
s__Polynucleobacter_sp903944255--GB_GCA_903944255.1,N_genes,1,1,2,0,0.0,1.0
s__Haloquadratum_walsbyi--RS_GCF_000237865.1,N_genes,3,1,5,5,3.0,0.5804195804195804
s__Ruminococcus_D_bicirculans--RS_GCF_000723465.1,N_genes,1,3,2,8,1.333,1.0
s__Xanthomonas_A_sontii--RS_GCF_008119715.1,N_genes,0,2,1,2,0.0,1.0
s__Stenotrophomonas_maltophilia--RS_GCF_900186865.1,N_genes,0,2,2,22,0.0,1.0
s__Hydrococcus_sp000317025--RS_GCF_000317025.1,N_genes,3,1,2,0,0.0,1.0
s__Methanosarcina_sp001714685--GB_GCA_001714685.2,N_genes,2,6,9,6,0.222,0.19302732534661463
s__JAEZPW01_sp023410055--GB_GCA_023410055.1,N_genes,2,0,2,0,,1.0
s__NCEH01_sp002257205--GB_GCA_002257205.1,N_genes,2,1,3,5,3.333,0.5454545454545454
s__Hyphomicrobium_B_sp000253295--RS_GCF_000253295.1,N_genes,2,0,3,0,,1.0
s__Natronococcus_jeotgali--RS_GCF_000337695.1,N_genes,2,1,11,5,0.909,1.0
s__SYFN01_sp900299005--GB_GCA_900299005.1,N_genes,1,1,2,0,0.0,1.0
s__Thiocapsa_sp009929855--GB_GCA_009929855.1,N_genes,0,2,4,1,0.0,0.14285714285714288
s__SKLG01_sp007123335--GB_GCA_007123335.1,N_genes,0,2,1,5,0.0,1.0
s__Acetatifactor_sp900066565--GB_GCA_003584705.1,N_genes,0,6,0,10,,1.0
s__Ruminococcus_E_sp900317315--GB_GCA_900317315.1,N_genes,0,4,0,33,,1.0
s__Undinarchaeum_sp002687935--GB_GCA_002687935.1,N_genes,2,0,2,0,,1.0
s__Archaeoglobus_sp002507545--GB_GCA_002507545.1,N_genes,3,0,6,0,,1.0
s__Lacrimispora_sp015057715--GB_GCA_015057715.1,N_genes,2,1,2,5,5.0,0.5
s__Butyrivibrio_sp015056585--GB_GCA_015056585.1,N_genes,0,3,1,1,0.0,0.4000000000000001
s__Bradyrhizobium_yuanmingense--RS_GCF_900094575.1,N_genes,2,1,3,5,3.333,0.5454545454545454
s__Oceanidesulfovibrio_marinus--RS_GCF_013085545.1,N_genes,2,0,2,0,,1.0
s__Dactylopiibacterium_aquaticum--RS_GCF_012972705.2,N_genes,4,0,2,2,inf,0.42857142857142855
s__UBA2912_sp900317095--GB_GCA_900317095.1,N_genes,2,0,3,1,inf,1.0
s__CAIUPE01_sp903877935--GB_GCA_903877935.1,N_genes,1,1,1,4,4.0,1.0
s__Fimadaptatus_sp900553645--GB_GCA_900553645.1,N_genes,0,4,2,3,0.0,0.44444444444444453
s__Dolichospermum_heterosporum--RS_GCF_001277295.1,N_genes,1,3,2,1,0.167,0.48571428571428565
s__Methanothrix_sp002505805--GB_GCA_002505805.1,N_genes,1,8,4,4,0.125,0.13122171945701358
s__Butyribacter_sp002361175--GB_GCA_002361175.1,N_genes,0,3,0,3,,1.0
s__UBA9949_sp012516785--GB_GCA_012516785.1,N_genes,1,1,3,6,2.0,1.0
s__Methanolobus_sp003565715--GB_GCA_003565715.1,N_genes,4,2,5,2,0.8,1.0
s__SLCP01_sp007125735--GB_GCA_007125735.1,N_genes,2,0,0,3,inf,0.10000000000000002
s__Mediterraneibacter_sp934309345--GB_GCA_934309345.1,N_genes,2,1,2,2,2.0,1.0
s__Anaerobutyricum_soehngenii--RS_GCF_900209925.1,N_genes,2,4,2,4,1.0,1.0
s__CAINFC01_sp903847975--GB_GCA_903847975.1,N_genes,1,1,3,0,0.0,0.4000000000000001
s__VadinCA11_sp002505345--GB_GCA_002505345.1,N_genes,1,1,5,1,0.2,0.46428571428571425
s__DTU019_sp002398825--GB_GCA_002398825.1,N_genes,1,5,0,5,inf,1.0
s__Acetobacterium_wieringae--RS_GCF_001766835.1,N_genes,2,1,2,2,2.0,1.0
s__JACKPV01_sp024233305--GB_GCA_024233305.1,N_genes,0,2,3,1,0.0,0.4000000000000001
s__Burkholderia_cenocepacia--RS_GCF_900446215.1,N_genes,0,4,3,22,0.0,1.0
s__Methylogaea_oryzae--RS_GCF_019669985.1,N_genes,2,0,1,2,inf,0.4000000000000001
s__Bradyrhizobium_sp018736105--RS_GCF_018736105.1,N_genes,0,2,2,1,0.0,0.4000000000000001
s__Clostridium_S_guangxiense--RS_GCF_021043395.1,N_genes,4,0,2,2,inf,0.42857142857142855
s__Bradyrhizobium_sp024199945--RS_GCF_024199945.1,N_genes,2,0,4,0,,1.0
s__Oryzomonas_japonica--RS_GCF_008802365.1,N_genes,2,0,2,0,,1.0
s__QENH01_sp009903405--GB_GCA_009903405.1,N_genes,4,1,4,1,1.0,1.0
s__Blautia_A_wexlerae--GB_GCA_025148125.1,N_genes,0,3,2,20,0.0,1.0
s__RUG099_sp900317675--GB_GCA_900317675.1,N_genes,0,4,1,4,0.0,1.0
s__Chlorobium_sp903824295--GB_GCA_903824295.1,N_genes,0,2,3,0,0.0,0.10000000000000002
s__Limnohabitans_sp903838355--GB_GCA_903838355.1,N_genes,1,4,6,3,0.125,0.26573426573426573
s__Chlorobium_sp903869365--GB_GCA_903869365.1,N_genes,5,6,1,4,3.333,0.587912087912088
s__Luminiphilus_sp009886815--GB_GCA_009886815.1,N_genes,0,4,0,2,,1.0
s__Thiothrix_moscowensis--GB_GCA_002425225.1,N_genes,2,0,2,0,,1.0
s__Chlorobium_phaeovibrioides--RS_GCF_003968655.1,N_genes,2,3,1,1,0.667,1.0
s__Methanoliparum_sp8915u--GB_GCA_013329575.1,N_genes,2,3,2,5,1.667,1.0
s__YD0425bin50_sp002753105--GB_GCA_002753105.1,N_genes,2,0,2,2,inf,0.4666666666666667
s__Cereibacter_changlensis--RS_GCF_003034985.1,N_genes,2,0,0,9,inf,0.018181818181818184
s__GWB2-47-37_sp021792185--GB_GCA_021792185.1,N_genes,0,2,3,2,0.0,0.4285714285714286
s__Paraburkholderia_phymatum--RS_GCF_000020045.1,N_genes,2,0,3,0,,1.0
s__Methermicoccus_shengliensis--RS_GCF_000711905.1,N_genes,3,0,5,2,inf,1.0
s__CAITKP01_sp018824305--GB_GCA_018824305.1,N_genes,1,2,4,0,0.0,0.14285714285714285
s__Thiohalocapsa_sp021736785--GB_GCA_021736785.1,N_genes,2,0,0,3,inf,0.10000000000000002
s__JAJYXI01_sp021791055--GB_GCA_021791055.1,N_genes,0,2,1,4,0.0,1.0
s__SZUA-451_sp024763175--GB_GCA_024763175.1,N_genes,0,2,0,4,,1.0
s__Clostridium_saccharobutylicum--RS_GCF_000473995.1,N_genes,0,3,3,3,0.0,0.4642857142857143
s__FACHB-800_sp014698825--RS_GCF_014698825.1,N_genes,3,0,3,0,,1.0
s__UBA7542_sp003134375--GB_GCA_003134375.1,N_genes,1,2,3,2,0.333,1.0
s__UBA8260_sp003135255--GB_GCA_003135255.1,N_genes,1,2,2,1,0.25,1.0
s__SKNL01_sp007128855--GB_GCA_007128855.1,N_genes,0,2,1,3,0.0,1.0
s__Salmonella_enterica--RS_GCF_000006945.2,N_genes,0,5,1,57,0.0,1.0
s__Citrobacter_freundii--RS_GCF_011064845.1,N_genes,0,4,1,11,0.0,1.0
s__UBA4615_sp903831925--GB_GCA_903831925.1,N_genes,1,2,1,1,0.5,1.0
s__Methanosarcina_sp002509325--GB_GCA_002509325.1,N_genes,3,1,8,3,1.125,1.0
s__SIG5_sp016297775--GB_GCA_016297775.1,N_genes,2,0,5,1,inf,1.0
s__Thermococcus_A_alcaliphilus--RS_GCF_024054535.1,N_genes,5,0,8,6,inf,0.1279669762641899
s__PWEK01_sp003553445--GB_GCA_003553445.1,N_genes,1,1,2,3,1.5,1.0
s__SLCH01_sp003566995--GB_GCA_003566995.1,N_genes,1,3,0,2,inf,1.0
s__Parafannyhessea_umbonata--RS_GCF_900105025.1,N_genes,0,2,1,7,0.0,1.0
s__Ruminococcus_D_sp900314975--GB_GCA_900314975.1,N_genes,1,3,1,3,1.0,1.0
s__Treponema_D_sp003455655--GB_GCA_003455655.1,N_genes,0,2,0,6,,1.0
s__Anammoximicrobium_sp903927685--GB_GCA_903927685.1,N_genes,2,0,2,2,inf,0.4666666666666667
s__Bog-38_sp003139855--GB_GCA_003139855.1,N_genes,2,0,5,10,inf,0.15441176470588236
s__Methanoculleus_marisnigri_B--GB_GCA_002503885.1,N_genes,6,1,4,6,9.0,0.13399835458658987
s__UBA2250_sp002347405--GB_GCA_002347405.1,N_genes,1,1,1,3,3.0,1.0
s__Lacrimispora_sp002478865--GB_GCA_002478865.1,N_genes,0,5,2,5,0.0,0.4696969696969697
s__Desulfotomaculum_aeronauticum--RS_GCF_900142375.1,N_genes,1,1,1,8,8.0,0.3454545454545455
s__JAMCWF01_sp021842405--GB_GCA_021842405.1,N_genes,2,0,3,0,,1.0
s__Halorientalis_regularis--RS_GCF_023698535.1,N_genes,6,0,6,0,,1.0
s__Bradyrhizobium_altum--RS_GCF_020889705.1,N_genes,0,2,2,1,0.0,0.4000000000000001
s__Heliomicrobium_gestii--RS_GCF_009877435.1,N_genes,2,0,4,0,,1.0
s__Haloarcula_sp008729015--RS_GCF_008729015.1,N_genes,6,0,6,0,,1.0
s__Frankia_meridionalis--RS_GCF_902812655.1,N_genes,2,0,5,0,,1.0
s__PALSA-986_sp903901015--GB_GCA_903901015.1,N_genes,3,0,3,4,inf,0.19999999999999998
s__RAAP-1_sp903953895--GB_GCA_903953895.1,N_genes,1,5,1,10,2.0,1.0
s__SZUA-584_sp023391105--GB_GCA_023391105.1,N_genes,0,2,2,5,0.0,1.0
s__Ruminococcus_sp017961625--GB_GCA_017961625.1,N_genes,0,2,0,2,,1.0
s__Pelotomaculum_D_terephthalicicum--RS_GCF_022410535.1,N_genes,2,0,2,1,inf,1.0
s__Brenneria_salicis--RS_GCF_003315515.1,N_genes,4,0,2,0,,1.0
s__Halorubrum_hochstenium--RS_GCF_000337075.1,N_genes,3,0,8,0,,1.0
s__Anaeromyxobacter_sp022808855--RS_GCF_022808855.1,N_genes,2,0,3,0,,1.0
s__B14-G2_sp003661385--GB_GCA_003661385.1,N_genes,4,0,2,3,inf,0.16666666666666669
s__Enterocloster_citroniae--RS_GCF_000233455.1,N_genes,2,2,1,1,1.0,1.0
s__MGIIb-O2_sp002497245--GB_GCA_002497245.1,N_genes,0,2,3,4,0.0,0.5000000000000001
s__Desulfovibrio_sp002369295--GB_GCA_002369295.1,N_genes,0,2,0,7,,1.0
s__JAADHP01_sp011321725--GB_GCA_011321725.1,N_genes,0,2,1,4,0.0,1.0
s__JABJGH01_sp018662365--GB_GCA_018662365.1,N_genes,0,2,1,1,0.0,1.0
s__Methylophosphatis_roskildensis--GB_GCA_016708905.1,N_genes,2,0,2,1,inf,1.0
s__Treponema_D_sp017940255--GB_GCA_017940255.1,N_genes,1,1,1,1,1.0,1.0
s__Hyphomicrobium_A_sp009026145--GB_GCA_009026145.1,N_genes,2,0,4,0,,1.0
s__Azonexus_sp021401135--RS_GCF_021401135.1,N_genes,2,0,2,2,inf,0.4666666666666667
s__Desulfocurvibacter_africanus--RS_GCF_000422545.1,N_genes,2,0,2,0,,1.0
s__Dysgonomonas_gadei--RS_GCF_000213555.1,N_genes,2,0,3,0,,1.0
s__Haloplanus_aerogenes--RS_GCF_003856835.1,N_genes,2,0,10,0,,1.0
s__Bradyrhizobium_sp023073715--RS_GCF_023073715.1,N_genes,2,0,4,0,,1.0
s__Bradyrhizobium_nanningense--RS_GCF_004114535.1,N_genes,2,0,4,0,,1.0
s__Cupriavidus_taiwanensis_B--RS_GCF_900250115.1,N_genes,2,0,5,0,,1.0
s__Roseinatronobacter_sp007134805--GB_GCA_007134805.1,N_genes,0,2,0,2,,1.0
s__Methanomethylovorans_hollandica--RS_GCF_000328665.1,N_genes,4,2,5,5,2.0,0.6328671328671329
s__Phytobacter_ursingii--GB_GCA_901456055.1,N_genes,2,0,2,0,,1.0
s__Sharpea_azabuensis--RS_GCF_000702165.1,N_genes,1,1,1,11,11.0,0.27472527472527475
s__UBA10219_sp10219u--GB_GCA_018304425.1,N_genes,1,1,5,2,0.4,1.0
s__SHND01_sp020851635--GB_GCA_020851635.1,N_genes,3,2,1,4,6.0,0.5238095238095238
s__Azonexus_aromaticus_B--GB_GCA_017848965.1,N_genes,2,0,3,1,inf,1.0
s__Clostridium_B_ljungdahlii--RS_GCF_000143685.1,N_genes,5,0,3,1,inf,0.4444444444444444
s__Calothrix_sp002368415--RS_GCF_002368415.1,N_genes,2,0,6,0,,1.0
s__Rhizobium_redzepovicii--RS_GCF_019793435.1,N_genes,0,10,4,0,0.0,0.000999000999000999
s__Halogeometricum_rufum--RS_GCF_900112175.1,N_genes,2,2,3,9,3.0,0.5467032967032968
s__Halobacterium_sp021028995--RS_GCF_021028995.1,N_genes,2,1,7,6,1.714,1.0
s__Terracidiphilus_sp003159355--GB_GCA_003159355.1,N_genes,0,4,2,4,0.0,0.4666666666666667
s__Chlorobium_sp903887845--GB_GCA_903887845.1,N_genes,3,0,3,0,,1.0
s__CAIWXX01_sp903916735--GB_GCA_903916735.1,N_genes,1,1,4,0,0.0,0.3333333333333333
s__LGRT01_sp001642945--GB_GCA_001642945.1,N_genes,0,4,0,4,,1.0
s__Herbaspirillum_rubrisubalbicans--RS_GCF_003719195.1,N_genes,2,0,4,3,inf,0.5
s__Sulfuricurvum_sp000310245--GB_GCA_000310245.1,N_genes,0,2,0,3,,1.0
s__UBA3920_sp002386065--GB_GCA_002386065.1,N_genes,1,1,1,1,1.0,1.0
s__Clostridium_G_cochlearium--RS_GCF_900187165.1,N_genes,0,2,1,3,0.0,1.0
s__UBA9949_sp002068435--GB_GCA_002068435.1,N_genes,3,3,3,7,2.333,0.6066433566433567
s__Ignisphaera_sp020833345--GB_GCA_020833345.1,N_genes,4,0,1,3,inf,0.14285714285714285
s__Nitrincola_alkalisediminis--RS_GCF_009821115.1,N_genes,0,2,1,1,0.0,1.0
s__Rhizobium_aethiopicum--RS_GCF_900094625.1,N_genes,0,2,4,5,0.0,0.49090909090909096
s__Bradyrhizobium_aeschynomenes--RS_GCF_013178945.1,N_genes,1,3,2,0,0.0,0.4000000000000001
s__RUG420_sp900771085--GB_GCA_900771085.1,N_genes,2,0,1,3,inf,0.4000000000000001
s__Prochlorococcus_A_sp000635495--GB_GCA_000635495.1,N_genes,0,10,0,16,,1.0
s__Methanobrevibacter_A_sp900316895--GB_GCA_900316895.1,N_genes,2,0,5,3,inf,1.0
s__Clostridium_B_sp003497125--GB_GCA_903789665.1,N_genes,0,4,0,2,,1.0
s__Chlorobium_sp903820085--GB_GCA_903820085.1,N_genes,2,0,1,2,inf,0.4000000000000001
s__Limnohabitans_A_sp903894995--GB_GCA_903894995.1,N_genes,0,2,3,2,0.0,0.4285714285714286
s__Methanothrix_A_sp001602645--GB_GCA_001602645.1,N_genes,7,9,6,5,0.648,0.7035671018979672
s__GW2011-AR11_sp12027u--GB_GCA_013330825.1,N_genes,2,0,3,4,inf,0.4444444444444444
s__JACQUS01_sp016210125--GB_GCA_016210125.1,N_genes,0,2,1,4,0.0,1.0
s__Thiothrix_sp018822845--GB_GCA_018822845.1,N_genes,2,0,5,0,,1.0
s__JAKAEG01_sp021840255--GB_GCA_021840255.1,N_genes,2,0,3,1,inf,1.0
s__Halococcus_morrhuae--RS_GCF_000336695.1,N_genes,1,2,8,3,0.188,0.5054945054945055
s__Halarchaeum_rubridurum--RS_GCF_014647115.1,N_genes,2,0,13,0,,1.0
s__Azospirillum_brasilense_B--RS_GCF_003349955.1,N_genes,2,0,3,1,inf,1.0
s__Bradyrhizobium_manausense_C--RS_GCF_024758505.1,N_genes,0,2,3,0,0.0,0.10000000000000002
s__UBA3789_sp902776735--GB_GCA_902776735.1,N_genes,0,2,0,5,,1.0
s__Chlorobium_sp903994455--GB_GCA_903994455.1,N_genes,2,3,1,3,2.0,1.0
s__CAIZDL01_sp903856295--GB_GCA_903856295.1,N_genes,2,0,2,0,,1.0
s__Turicibacter_bilis--RS_GCF_024499055.1,N_genes,0,2,2,6,0.0,1.0
s__Pseudodesulfovibrio_profundus--RS_GCF_900217235.1,N_genes,1,2,2,1,0.25,1.0
s__Sphingomonas_aquatilis--RS_GCF_014196115.1,N_genes,0,2,1,9,0.0,1.0
s__JAGVXH01_sp018697295--GB_GCA_018697295.1,N_genes,2,0,5,0,,1.0
